catalog,source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_params_solved,non_single_star,duplicated_source,visibility_periods_used,astrometric_excess_noise,astrometric_sigma5d_max,ipd_frac_multi_peak,ipd_frac_odd_win,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,phot_variable_flag,teff_gspphot,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count,pm_total_query,cohorts,cohort_ranks,official_best_hip_ids,has_official_best_neighbour,fis_supplemental_hip_ids,has_fis_supplemental_match,any_gaia_hip_hip_ids,has_any_gaia_hip_match,official_neighbourhood_hip_ids
gaia_dr3,1208695640675619584,230.9612451438866,17.460359765121662,2016.0,89.12839436515914,0.033075817,-391.91863369696966,0.034497388,-1259.296213895556,0.03406566,1.4869673,31,0,False,17,0.26491126,0.048032936,0,0,12.195167,1297.9432,13.988167,313.5841,10.920402,602.2635,1.500895,3.0677652,NOT_AVAILABLE,3071.262,1318.873447215684,11.219769043555287,0.00037110302687411487,ruwe_gt_1p4,1,1318.873447215684,high_pm;nearest,high_pm:288;nearest:452,,False,,False,,False,
gaia_dr3,1209281375431039104,233.82985454492587,17.71229222349208,2016.0,66.87752433502216,0.029177222,-1211.1074195888914,0.031966098,-164.39397175786522,0.032121863,1.4554548,31,0,False,17,0.23936324,0.04734888,0,0,11.349645,1680.9663,12.657914,659.9202,10.218404,1494.918,1.4105365,2.4395103,NOT_AVAILABLE,3187.4963,1222.2137946094329,14.95270660723791,0.00043627844617484274,ruwe_gt_1p4,1,1222.2137946094329,high_pm,high_pm:363,,False,,False,,False,
gaia_dr3,1209281444150517120,233.82906634288568,17.717133629282703,2016.0,66.92910252686589,0.019998355,-1209.510353669511,0.022127673,-171.18238775831105,0.022555338,1.4279274,31,0,False,17,0.12226812,0.032462984,1,0,13.425289,1592.9847,15.272576,412.60226,12.143821,1176.0652,1.5025456,3.1287556,NOT_AVAILABLE,3002.6665,1221.564040692252,14.941183464974625,0.0002987990886217381,ruwe_gt_1p4,1,1221.564040692252,high_pm,high_pm:364,,False,,False,,False,
gaia_dr3,1227133699053734528,214.1007048706065,13.807844590980304,2016.0,107.7374959463015,0.21634701,86.67016578604844,0.29093364,127.95282419763794,0.19773203,1.1538543,95,0,False,17,1.3466027,0.41137448,0,0,18.328342,329.22324,21.55228,5.3147845,16.681887,120.44457,1.9549888,4.8703938,NOT_AVAILABLE,,154.54333650317236,9.281819585805296,0.002008093904942708,astrometric_excess_noise_gt_1,1,,nearest,nearest:252,,False,,False,,False,
gaia_dr3,1229089524081628416,217.36887348196421,15.538414038335086,2016.0,70.32487493126503,0.021143159,-1054.7757849507702,0.024522474,1299.3132065676791,0.018871402,1.2632816,31,0,False,17,0.1438083,0.035092164,0,0,9.732934,2273.703,10.90645,951.2161,8.651203,1762.9045,1.3860706,2.255247,VARIABLE,3343.8218,1673.549152334552,14.219719565479384,0.0003006497902544823,phot_variable,1,1673.549152334552,high_pm,high_pm:142,70865,True,,False,70865,True,70865
gaia_dr3,1237090738916392832,222.8466426652314,19.101104107947574,2016.0,148.17931678941665,0.054625016,133.37604517724114,0.041277938,-182.0591844077652,0.045075502,1.5099552,31,0,False,11,0.21679328,0.07466299,0,0,6.4300914,3551.5627,7.133002,689.10785,5.615121,590.993,1.2712431,1.5178809,NOT_AVAILABLE,4244.478,225.6872084419986,6.7485801774962875,0.00036864129818774653,ruwe_gt_1p4,1,,nearest,nearest:115,,False,,False,,False,
gaia_dr3,1243381938292692096,207.36890789539856,15.798083162203483,2016.0,13.422818758026837,0.13804406,-93.26884995812442,0.15795407,40.16644391213432,0.082942985,2.334076,95,0,False,16,0.9147158,0.2325689,0,0,3.41004,1137.9493,4.3458915,153.61528,2.5944076,153.88959,1.1984922,1.7514839,NOT_AVAILABLE,,101.55009398842405,74.50000018826155,0.010284282442093659,ruwe_gt_1p4,1,,brightest,brightest:277,67459,True,,False,67459,True,67459
gaia_dr3,1254695603704323712,216.4349897911252,23.612118882420447,2016.0,61.236373959936195,0.019834802,792.5515191401824,0.014187121,-1116.404589621603,0.016303794,1.0081825,31,0,False,18,0.09971174,0.023801545,0,0,9.006028,2549.03,9.957909,947.9628,8.040508,1292.1263,1.3260815,1.9174004,VARIABLE,,1369.1227549856847,16.330163517752514,0.00032390555273009404,phot_variable,1,1369.1227549856844,high_pm,high_pm:259,70529,True,,False,70529,True,70529
gaia_dr3,1262763648230973440,225.2839023288742,22.83363768365745,2016.0,93.16551240283296,0.13552776,-43.11951859553303,0.11125312,-65.13802373033424,0.13962378,1.6608146,95,0,False,18,0.97964936,0.20327969,0,0,16.509804,1019.68726,20.133026,19.232626,14.9498825,579.4044,1.7966157,5.1831436,NOT_AVAILABLE,,78.11693170756328,10.733585574844026,0.001454698807477384,ruwe_gt_1p4,1,,nearest,nearest:383,,False,,False,,False,
gaia_dr3,1267906854386665088,225.8321422585927,25.424644489819656,2016.0,155.77582970512213,0.7557141,87.41437826143425,0.61301595,557.7801302360651,0.69490254,1.2737702,95,0,False,22,3.9954634,0.9697554,0,0,20.274647,114.97569,21.805626,5.2036695,18.523335,32.844593,2.2892506,3.2822914,NOT_AVAILABLE,,564.5882988629811,6.419481134479995,0.004851292526646921,astrometric_excess_noise_gt_1,1,,nearest,nearest:104,,False,,False,,False,
gaia_dr3,1334160263982413696,260.25522099342476,33.74066401552556,2016.0,61.78962843079386,0.15584344,-1855.538300503235,0.16081208,591.0316505651488,0.17327288,1.0250372,95,0,False,28,1.1732223,0.24720977,0,0,18.524582,537.0489,20.94414,6.887236,16.913797,157.58397,1.9338728,4.030342,NOT_AVAILABLE,,1947.39333381939,16.183945840037353,0.002522161739369191,astrometric_excess_noise_gt_1,1,1947.39333381939,high_pm,high_pm:94,,False,,False,,False,
gaia_dr3,1349047857580994560,265.9832423101327,43.37593023818892,2016.0,104.91474639894832,0.017698266,10.337355188418133,0.020700373,-603.1982960565199,0.022626968,1.088793,31,0,False,25,0.14533591,0.032054033,0,0,9.450096,2027.265,10.72628,946.31213,8.328486,1279.4541,1.4065182,2.3977938,VARIABLE,3275.029,603.2868681463078,9.53154856036543,0.00016869187811621882,phot_variable,1,,nearest,nearest:273,86776,True,,False,86776,True,86776
gaia_dr3,1391241478857408768,235.02236520918228,43.49280368003516,2016.0,79.85415424681045,0.017597968,1188.8043533162158,0.018447008,-315.32422885039733,0.021119248,1.2323163,31,0,False,28,0.16807257,0.031288505,0,0,11.018903,2612.5557,12.341008,783.3644,9.881241,1997.7181,1.414862,2.4597673,VARIABLE,,1229.9126634699246,12.522830019703605,0.0002203763589353607,phot_variable,1,1229.9126634699246,high_pm,high_pm:353,,False,,False,,False,
gaia_dr3,1421593566062037120,268.38296843103956,56.87299266128546,2016.0,29.06031538624813,0.115494035,93.69808562980208,0.15259548,78.91420818612886,0.14517467,2.6932492,95,0,False,16,0.96704525,0.22399692,0,0,3.3842714,705.12274,4.0853252,64.247116,2.7005134,107.11815,1.1703912,1.3848119,NOT_AVAILABLE,,122.50217754935383,34.41118882258305,0.003974287052611868,ruwe_gt_1p4,1,,brightest,brightest:265,87585,True,,False,87585,True,87585
gaia_dr3,1428427236986209024,246.35588833281682,54.30333866560462,2016.0,154.35026839246862,0.01610215,432.2302358898869,0.019171849,-171.6519267889513,0.022313258,1.0494165,31,0,False,25,0.13525641,0.032053627,2,0,9.139769,2344.1375,10.345348,889.89667,8.049889,1850.9716,1.3874987,2.2954597,VARIABLE,3453.4927,465.06704977646694,6.478770723334836,0.00010432213853781602,phot_variable,1,,nearest,nearest:108,80459,True,,False,80459,True,80459
gaia_dr3,1471613339306693632,204.31595434929932,35.01561615962918,2016.0,15.21049698352852,0.029613357,-1172.6048895282572,0.01946282,-326.96139362512315,0.020134779,1.0101069,31,0,False,26,0.0,0.03140334,0,0,15.6603,3374.7864,16.799992,366.99258,14.599457,1262.3235,1.3721352,2.2005348,VARIABLE,,1217.3356069165393,65.74407141876443,0.001946902660010005,phot_variable,1,1217.3356069165393,high_pm,high_pm:369,,False,,False,,False,
gaia_dr3,1501656395023984640,205.02996115271677,43.77856287118751,2016.0,57.91664658888077,0.09218179,-1083.8719435582993,0.07413051,304.4889140610798,0.09336175,2.8807318,95,0,False,28,0.9474955,0.1464707,0,0,11.46575,1359.657,13.006554,1117.0386,10.261556,2045.8796,1.451561,2.744998,NOT_AVAILABLE,,1125.8294226120317,17.266193035975718,0.0015916285269267636,ruwe_gt_1p4,1,1125.829422612032,high_pm,high_pm:463,,False,,False,,False,
gaia_dr3,1508886439891508736,210.64244517648848,46.34065650294364,2016.0,89.53273702346151,0.028462857,582.1063958076784,0.020965008,-44.60060737114146,0.027247405,1.0488347,95,0,False,27,0.23123252,0.040048387,0,0,9.161387,2436.5022,10.223026,485.9493,8.124157,1003.14874,1.3669991,2.0988693,VARIABLE,3499.351,583.8125300283305,11.169098960282607,0.0003179044666145058,phot_variable,1,,nearest,nearest:444,,False,,False,,False,
gaia_dr3,1508886439891509248,210.6418022886379,46.33971658723269,2016.0,89.60227871845898,0.028863689,575.1389568209214,0.020313276,-40.58667997232523,0.027637772,1.0810038,95,0,False,27,0.23178846,0.040933505,0,0,9.027913,2662.5334,10.061942,1363.1045,8.005742,2282.331,1.3589519,2.0562,VARIABLE,3641.3157,576.5692484378903,11.160430452244624,0.0003221311929081876,phot_variable,1,,nearest,nearest:442,,False,,False,,False,
gaia_dr3,1534011998572555776,188.43142838333532,41.358776694084185,2016.0,118.02660559667956,0.15303078,-704.7021193540293,0.12613252,292.15465992124564,0.17231429,2.109553,95,0,False,15,0.9741981,0.24477795,0,0,4.094672,890.26013,4.3963013,1010.62964,3.6018336,415.61987,1.212057,0.7944677,NOT_AVAILABLE,5761.42,762.8626497186497,8.472665929385442,0.0012965787007460016,ruwe_gt_1p4,1,,nearest,nearest:189,61317,True,,False,61317,True,61317
gaia_dr3,1589250088362827776,228.7472256453729,48.8013123316322,2016.0,101.96447580239942,0.2567181,-938.0438885103149,0.23640867,1464.629577793265,0.2831226,1.2034444,95,0,False,25,1.5909722,0.4129517,0,0,19.241777,331.6468,21.351543,6.080368,17.604332,94.123726,2.0057952,3.7472115,NOT_AVAILABLE,,1739.2717260159293,9.807337233194191,0.0025177209719077277,astrometric_excess_noise_gt_1,1,1739.2717260159293,high_pm;nearest,high_pm:126;nearest:295,,False,,False,,False,
gaia_dr3,1612801833587498240,224.47615012413098,56.65392257727081,2016.0,87.20321595615951,0.026358899,280.41085368963275,0.027770407,-646.9377790201628,0.03953299,1.403597,31,0,False,24,0.24329776,0.055153094,0,0,13.572975,1924.1074,15.798643,441.90796,12.212772,1665.1553,1.5666741,3.5858707,NOT_AVAILABLE,2912.9727,705.0948424080902,11.467466985423329,0.00030226980094790975,ruwe_gt_1p4,1,,nearest,nearest:481,,False,,False,,False,
gaia_dr3,1669449084967071872,220.58662378500725,66.05561864866871,2016.0,91.47905102923112,0.0156019805,-299.0311092008317,0.01835302,-38.615056152959184,0.020901132,1.125203,31,0,False,24,0.1437101,0.02947659,1,0,9.854037,2577.571,11.057698,858.19305,8.761355,1824.291,1.3908879,2.2963428,VARIABLE,3254.3323,301.51405743609354,10.931464512902098,0.0001705524961659013,phot_variable,1,,nearest,nearest:410,71898,True,,False,71898,True,71898
gaia_dr3,1669449084967072000,220.58818818669567,66.0555785489988,2016.0,91.35668867831825,0.09077034,-336.2959597766662,0.098323435,26.09528250714183,0.14696589,0.7411922,95,0,False,20,0.8437053,0.21021861,5,6,15.768858,445.8744,,,,,,,NOT_AVAILABLE,,337.3068874648673,10.946106020996039,0.000993581781138692,missing_bp_or_rp,1,,nearest,nearest:414,,False,,False,,False,
gaia_dr3,1695191332232990720,226.70263614661923,70.46161913358111,2016.0,193.9412326077981,0.6277344,-1194.1792240272916,0.7220219,1042.1942136101118,0.8361542,1.3111067,95,0,False,24,4.5216527,1.180133,0,0,20.199528,129.57841,21.771992,4.988123,18.33195,38.246098,2.521355,3.4400425,NOT_AVAILABLE,,1585.0024599289502,5.156201115944601,0.0032367249307586154,astrometric_excess_noise_gt_1,1,,nearest;high_pm,nearest:60;high_pm:172,,False,,False,,False,
gaia_dr3,1725759404752580736,211.37927527966667,83.8427056014529,2016.0,103.44742930702999,0.4872679,-623.6683839873601,0.5809773,561.3087954002305,0.58971304,1.2536145,95,0,False,25,3.2419183,0.8767766,2,0,20.120592,166.14937,20.872606,4.949838,18.363949,32.558823,2.4853992,2.5086575,NOT_AVAILABLE,,839.0648467067746,9.666745773179333,0.004710295023262219,astrometric_excess_noise_gt_1,1,,nearest,nearest:282,,False,,False,,False,
gaia_dr3,1749030362195988096,307.6793554237034,7.826109074596544,2016.0,102.7965519033275,0.8009058,664.0465349788406,0.9366552,-111.65947422054677,0.90856683,1.2712873,95,0,False,16,3.575982,1.3680451,0,0,20.135214,89.07697,21.576904,3.3150127,18.355003,30.685675,2.3613963,3.221901,NOT_AVAILABLE,,673.3688727589162,9.727952752154815,0.007791174011952977,astrometric_excess_noise_gt_1,1,,nearest,nearest:288,,False,,False,,False,
gaia_dr3,1907131544341497600,333.9924535004023,37.748734832792465,2016.0,4.810812222315158,0.13216724,8.851310998237953,0.10117734,-0.08919147134933081,0.12244687,2.315454,95,0,False,17,0.87720174,0.18007854,0,0,3.6651716,1641.1702,4.4120445,357.84497,2.861499,452.8951,1.2469501,1.5505455,NOT_AVAILABLE,4427.7007,8.851760361989562,207.86510755116512,0.027472956521511993,ruwe_gt_1p4,1,,brightest,brightest:407,109937,True,,False,109937,True,109937
gaia_dr3,1926461164913660160,355.4800152581559,44.170375700747755,2016.0,316.48118678226916,0.044448785,112.52746493350043,0.036434025,-1591.6497618145506,0.026793785,1.0273284,31,0,False,20,0.32418355,0.057287626,8,0,10.379277,1519.5181,12.546428,527.5998,9.017014,1637.9124,1.5746436,3.5294142,VARIABLE,,1595.6225727435283,3.159745481768476,0.00014044684910265057,phot_variable,1,,nearest;high_pm,nearest:9;high_pm:169,,False,,False,,False,
gaia_dr3,1939115478598580352,354.39204130799976,46.456276552702825,2016.0,38.573580782293064,0.117936864,159.60618429181037,0.10132633,-421.8217509852036,0.09663349,2.4672863,95,0,False,22,0.9554129,0.15987873,0,0,3.404353,766.5778,4.006388,133.08698,2.73685,210.86113,1.1949569,1.2695382,NOT_AVAILABLE,,451.00745411624234,25.9244793902837,0.003057451812962501,ruwe_gt_1p4,1,,brightest,brightest:274,116584,True,,False,116584,True,116584
gaia_dr3,1954170404122975232,327.0723954642871,40.068517793015445,2016.0,123.6752359487603,0.3595069,772.175608915056,0.3621617,458.2432398551363,0.35371768,1.0151764,95,0,False,25,1.1096946,0.52742326,0,0,19.792591,314.9494,21.344938,7.5771008,18.1991,75.128944,2.00004,3.1458378,NOT_AVAILABLE,,897.9098161153321,8.085693084218642,0.002906862496125212,astrometric_excess_noise_gt_1,1,,nearest,nearest:165,,False,,False,,False,
gaia_dr3,1971163631220899968,323.4950664261138,45.59142329775108,2016.0,25.93591620682942,0.10354937,-24.3405043182415,0.10955515,-93.51149563229423,0.101460844,2.1810145,95,0,False,22,0.89159626,0.16234417,0,0,3.7549741,974.03485,4.219957,261.5425,3.130288,620.58795,1.2208996,1.089669,NOT_AVAILABLE,,96.6274286414314,38.55657120517227,0.003992508606742682,ruwe_gt_1p4,1,,brightest,brightest:446,106481,True,,False,106481,True,106481
gaia_dr3,2019802555283940608,292.17175325969595,23.935004798378436,2016.0,146.4067299939191,1.2000669,-246.9990718640468,0.62131757,240.42971190082355,1.1786246,1.2424808,95,0,False,19,5.1297913,1.6585048,5,1,20.63769,157.09865,21.986591,9.37676,18.5078,80.18503,3.2027898,3.4787922,NOT_AVAILABLE,,344.6955002120184,6.83028710525489,0.008196801637090028,astrometric_excess_noise_gt_1,1,,nearest,nearest:119,,False,,False,,False,
gaia_dr3,2022881668925464320,292.17575748718303,24.664430897779596,2016.0,11.223782215088754,0.112914294,-126.19713293007806,0.070608065,-106.86503747273946,0.11106451,3.3109386,95,0,False,23,0.91682595,0.15648784,0,0,3.7411165,1224.6461,4.701517,471.39624,2.8213542,244.66182,1.2814512,1.880163,NOT_AVAILABLE,4915.114,165.3658144654505,89.09652564851486,0.010060271291850562,ruwe_gt_1p4,1,,brightest,brightest:438,95771,True,,False,95771,True,95771
gaia_dr3,2028065934962124928,296.4398117493424,27.120218288513406,2016.0,93.87490923219482,0.03245455,-1.5169324277045462,0.02487065,-1220.4725223817613,0.030784847,1.5535579,31,0,False,28,0.3240004,0.042754047,2,0,12.005642,2875.5593,13.702,259.04013,10.708519,155.7489,1.5421757,2.9934807,NOT_AVAILABLE,3108.3513,1220.4734650834853,10.652473682041606,0.0003457212425738936,ruwe_gt_1p4,1,1220.473465083485,high_pm;nearest,high_pm:365;nearest:379,,False,,False,,False,
gaia_dr3,2079073928612821760,298.48192590176114,44.41290615922913,2016.0,214.5745030256979,0.04759333,349.36300477619653,0.056223083,-480.32231510686086,0.054057945,1.6106331,31,0,False,27,0.53836215,0.07936714,0,0,11.908311,1436.7709,14.3320465,436.22668,10.509522,1164.7668,1.6044056,3.822524,NOT_AVAILABLE,,593.9394207289723,4.660385954058287,0.0002218032824529065,ruwe_gt_1p4,1,,nearest,nearest:41,,False,,False,,False,
gaia_dr3,2161121135533953536,270.57119282072466,64.26058361909148,2016.0,128.30565976722806,0.03191236,196.39438808300974,0.041411985,-383.7888416782764,0.039699703,1.4476835,31,0,False,23,0.30729705,0.060523394,0,0,11.758081,1481.4343,13.707304,487.35294,10.448387,1351.5795,1.5267782,3.2589169,NOT_AVAILABLE,3004.6438,431.12020442940616,7.793888452108804,0.00024872137673624206,ruwe_gt_1p4,1,,nearest,nearest:155,,False,,False,,False,
gaia_dr3,2185710338703934976,301.25028584217137,54.43021426747369,2016.0,60.29578669601206,0.026609885,-1159.5237878833445,0.036464486,-904.0081399289277,0.03352135,1.822444,31,0,False,25,0.29465976,0.05169757,0,0,11.170794,3257.576,12.231574,990.2651,10.149961,1820.1936,1.3508126,2.0816126,NOT_AVAILABLE,,1470.2809703335954,16.58490675379379,0.00044132245440574563,ruwe_gt_1p4,1,1470.2809703335954,high_pm,high_pm:216,98906,True,,False,98906,True,98906
gaia_dr3,2188318517720321664,306.5243172601894,58.57537971545967,2016.0,104.44145826068146,0.026091075,261.0376475327252,0.032296695,542.905592839083,0.031316657,1.4186227,31,0,False,27,0.31518134,0.0462053,2,0,12.352267,2032.8204,14.367921,533.2164,11.026613,1500.8982,1.5404557,3.3413076,NOT_AVAILABLE,2982.6692,602.4011422344545,9.574741837710102,0.00024981530328589663,ruwe_gt_1p4,1,,nearest,nearest:277,,False,,False,,False,
gaia_dr3,2251191616254289152,297.04417326624304,70.26810826288803,2016.0,21.32193454044623,0.12556976,79.48624999798157,0.2016175,40.04136288994442,0.2539203,2.075688,95,0,False,13,0.91135836,0.37448475,0,0,3.64309,663.4067,4.1328797,247.25357,3.005635,239.17332,1.2190766,1.1272447,NOT_AVAILABLE,,89.00210492356821,46.900059565564725,0.005889229261125947,ruwe_gt_1p4,1,,brightest,brightest:391,97433,True,,False,97433,True,97433
gaia_dr3,2259755746681611264,274.3040929163868,68.54824342515339,2016.0,52.93818250692286,0.017623361,-695.2761379603033,0.022021156,-1580.1572134585638,0.022277564,1.4007438,31,0,False,25,0.1257281,0.03242962,1,0,13.844949,1744.5806,15.650665,445.5785,12.575118,2125.465,1.4931008,3.0755472,NOT_AVAILABLE,,1726.356199416021,18.889957165968582,0.0003329045381901725,ruwe_gt_1p4,1,1726.3561994160207,high_pm,high_pm:130,,False,,False,,False,
gaia_dr3,2261614264931057664,293.09759805108064,69.65345106254792,2016.0,173.49391001786597,0.07480691,597.3842379704172,0.115345165,-1738.2861023860867,0.10216282,1.6816003,95,0,False,18,0.6633254,0.16017562,1,0,4.449041,1062.0726,4.859488,1485.7218,3.8651726,345.45535,1.2176324,0.9943154,NOT_AVAILABLE,5153.247,1838.0714081678407,5.763891077773407,0.0004311788596798489,ruwe_gt_1p4,1,,nearest;high_pm,nearest:75;high_pm:104,96100,True,,False,96100,True,96100
gaia_dr3,2306965202564744064,1.3832841523481234,-37.36774402806293,2016.0,230.09703402875448,0.036182754,5633.438087895326,0.026583562,-2334.7212726520424,0.030039242,1.4012543,95,0,False,17,0.21676818,0.046419866,0,0,7.6824937,1925.0731,8.802319,1023.50116,6.6162696,1499.1875,1.3823787,2.186049,NOT_AVAILABLE,3355.3533,6098.0774110471675,4.345992568835256,0.00015724997888160323,ruwe_gt_1p4,1,6098.077411047167,high_pm;nearest,high_pm:5;nearest:34,,False,439,True,439,True,
gaia_dr3,2322020952722678912,4.900990664640622,-28.16677696453612,2016.0,27.407176077928362,0.018341789,-289.7119991105769,0.015511881,-1346.2463424289501,0.015037975,1.1728342,31,0,False,16,0.055803757,0.02293198,0,0,13.184315,2798.4795,14.456273,666.57495,12.0661335,1437.0895,1.4036616,2.3901396,VARIABLE,3403.4602,1377.0665404881395,36.48679444962312,0.0006692330858872804,phot_variable,1,1377.0665404881395,high_pm,high_pm:256,,False,,False,,False,
gaia_dr3,2322020952722679168,4.9027734587454965,-28.168728904757135,2016.0,27.40903097277901,0.02012638,-290.59045434641837,0.0175439,-1347.1318585115828,0.016955175,1.1603925,31,0,False,16,0.0984869,0.025924865,0,0,12.719789,2536.664,13.900757,1029.2335,11.635161,1773.6273,1.3874317,2.2655954,VARIABLE,3313.9844,1378.1172143087572,36.48432522087845,0.0007342973943999985,phot_variable,1,1378.1172143087572,high_pm,high_pm:254,,False,,False,,False,
gaia_dr3,2322561156529549440,6.183609706573537,-27.13725776001971,2016.0,129.31674036196353,0.12558402,-92.73892306208688,0.1108212,695.9562056264302,0.11709115,1.2902238,95,0,False,17,0.8274436,0.18272562,66,0,13.142607,1203.6909,15.5533,258.244,11.586876,138.76091,1.8427603,3.966424,NOT_AVAILABLE,,702.1079318741911,7.732950870869106,0.0009711350661882986,ipd_frac_multi_peak_gt_10,1,,nearest,nearest:151,,False,,False,,False,
gaia_dr3,2365464065885835904,3.6599461564529565,-18.933189798652894,2016.0,7.079731486363765,0.22491872,-26.45788047522052,0.276181,-73.45005278567356,0.1597493,1.7337676,95,0,False,12,0.99116516,0.41858226,7,0,3.615524,624.0402,4.711526,365.5646,2.6804214,114.37208,1.2602675,2.0311046,NOT_AVAILABLE,,78.07003069974603,141.24829478718155,0.03176938610448703,ruwe_gt_1p4,1,,brightest,brightest:376,1170,True,,False,1170,True,1170
gaia_dr3,2398975118715404672,347.6758980376692,-19.23276341137288,2016.0,46.82240916244787,0.06096489,42.744139078931866,0.0690207,-1434.4014165185588,0.056010723,1.6689085,95,0,False,15,0.49423155,0.09643686,0,0,11.493297,1960.3335,12.697307,434.7099,10.393617,2219.4348,1.3982577,2.30369,NOT_AVAILABLE,3449.542,1435.038147623974,21.357294891225116,0.0013020451299905556,ruwe_gt_1p4,1,1435.038147623974,high_pm,high_pm:235,,False,,False,,False,
gaia_dr3,2467732906559754496,27.769525129441792,-6.119239184112927,2016.0,94.71129648160505,0.049404897,545.4238299061601,0.047706023,-266.53076679862494,0.035642188,1.533364,31,0,False,19,0.36098233,0.06819178,2,0,12.701375,1457.6738,14.72656,409.25284,11.379139,1046.0262,1.5349792,3.3474207,NOT_AVAILABLE,,607.0632618432504,10.55840261033932,0.000521636791291788,ruwe_gt_1p4,1,,nearest,nearest:363,,False,,False,,False,
gaia_dr3,2470140321630664064,17.148438895614227,-10.182882334720631,2016.0,27.060320608827386,0.17985578,215.92223883038398,0.29751405,-139.02898214239448,0.22619869,2.5660274,95,0,False,13,0.9951983,0.43916982,0,0,3.1326482,1161.2521,3.8601105,102.16215,2.5125904,124.45298,1.1162293,1.3475201,NOT_AVAILABLE,,256.81018495588455,36.9544771643906,0.006646476271042078,ruwe_gt_1p4,1,,brightest,brightest:176,5364,True,,False,5364,True,5364
gaia_dr3,2525276565243086080,15.240444011358932,-4.447094086447559,2016.0,80.78778141194462,0.038493775,1249.137993115818,0.047889203,438.7351252085695,0.04374154,1.5176783,31,0,False,15,0.26853466,0.07342499,1,0,11.9678,1953.7372,13.556019,740.28986,10.740207,1674.4337,1.4718647,2.815812,NOT_AVAILABLE,3026.2136,1323.9464626400845,12.378109443319211,0.0004764801577482562,ruwe_gt_1p4,1,1323.9464626400845,high_pm,high_pm:283,,False,,False,,False,
gaia_dr3,2531195858721613056,17.464999678254976,-3.723958771440576,2016.0,94.62252050825498,0.20264025,372.1680564581941,0.2645567,8.651952947351514,0.1556521,1.3334955,95,0,False,15,1.3668734,0.38906616,0,0,16.349545,742.5738,19.652822,23.864851,14.801928,437.6839,1.7854954,4.850895,NOT_AVAILABLE,,372.26861073379894,10.56830862915725,0.0021415647061264276,astrometric_excess_noise_gt_1,1,,nearest,nearest:364,,False,,False,,False,
gaia_dr3,2571094283835172736,30.56463581614585,10.335957901329609,2016.0,108.25824276088214,0.057761323,-673.6390077894835,0.07145263,-280.5850526143878,0.053099472,1.6939517,31,0,False,14,0.3740507,0.10377863,0,0,13.43526,1241.2783,15.908454,205.13203,12.034747,645.92847,1.6033663,3.8737068,NOT_AVAILABLE,,729.7379560953497,9.237171918712672,0.0005335512680962264,ruwe_gt_1p4,1,,nearest,nearest:248,,False,,False,,False,
gaia_dr3,2572901021957789568,24.24124978791965,9.563070454755835,2016.0,163.44784569658697,0.4628947,1238.2439374026383,0.5540863,-16.155571796869925,0.32792777,1.1058807,95,0,False,15,1.7977611,0.78330606,0,0,19.461197,167.75575,21.107285,5.497416,17.640982,75.279015,2.4098299,3.4663029,NOT_AVAILABLE,,1238.3493251156851,6.118159561774398,0.0028320636833443014,astrometric_excess_noise_gt_1,1,,nearest;high_pm,nearest:94;high_pm:341,,False,,False,,False,
gaia_dr3,2603090003484152064,343.3241110018443,-14.266689393516607,2016.0,214.0379888743159,0.035619885,957.7147312894218,0.04122171,-673.6012364809744,0.030698579,1.3398496,31,1,False,13,0.24331754,0.0591487,5,0,8.875059,1406.0653,10.453005,444.95944,7.6437206,995.13104,1.4779663,2.8092842,NOT_AVAILABLE,3185.4407,1170.878359317255,4.672067819639273,0.00016641851718342176,non_single_star,1,,nearest;high_pm,nearest:42;high_pm:419,113020,True,,False,113020,True,113020
gaia_dr3,2603370653827638656,342.3978595434945,-13.592800139917461,2016.0,10.017146428389767,0.17337136,-13.385985909035567,0.67019373,-38.60909393267461,0.24424413,1.648845,95,0,False,9,0.93367565,1.0681018,0,0,3.350818,536.4914,4.352365,60.46063,2.533381,60.472042,1.1819931,1.818984,NOT_AVAILABLE,,40.86375843041105,99.82882921286674,0.01730745985848527,ruwe_gt_1p4,1,,brightest,brightest:253,112716,True,,False,112716,True,112716
gaia_dr3,2646192130603302400,354.22101472989743,1.1641168596892943,2016.0,40.42377619975491,0.022129808,1190.0168973621603,0.025211168,-109.67958601097509,0.017174283,1.2205597,31,0,False,15,0.11101457,0.03501647,0,0,12.172338,2545.608,13.325292,971.15393,11.101239,1930.8607,1.3796655,2.2240524,VARIABLE,3376.3977,1195.0605957837456,24.737916493958398,0.0005474453329616145,phot_variable,1,1195.0605957837458,high_pm,high_pm:392,,False,,False,,False,
