catalog,cohort,cohort_rank,HIP,n_HIP,Sn,So,RArad,DErad,Plx,e_Plx,pmRA,pmDE,Hpmag,B-V,HIP1,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count
hipparcos2,brightest,331,56343,,5,0,173.25107925,-31.85752392,25.16,0.16,-209.62,-40.84,3.7025,0.947,HIP1,213.5613494993886,39.74563,0.0063593006,,0
hipparcos2,brightest,332,16083,,15,3,51.79216991,9.73277231,15.6,1.04,50.58,-39.54,3.7082,-0.082,HIP1,64.20084111598538,64.10256,0.06666666,hip_solution_type_not_5,1
hipparcos2,brightest,333,26551,G,15,3,84.69009956,-2.59968627,6.38,0.9,0.79,-0.9,3.7103,-0.18,HIP1,1.1975391434103522,156.7398,0.14106582,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,brightest,334,57757,,5,0,177.67202597,1.76537702,91.5,0.22,740.23,-270.43,3.7136,0.518,HIP1,788.0817456330276,10.928962,0.0024043715,,0
hipparcos2,brightest,335,55282,,5,0,169.83551156,-14.77904381,17.56,0.19,-124.67,207.59,3.7179,1.112,HIP1,242.14916270761705,56.94761,0.010820046,,0
hipparcos2,brightest,336,37819,,5,0,116.31376645,-37.96859869,2.88,0.19,-10.18,6.34,3.72,1.706,HIP1,11.992831192007998,347.2222,0.06597222,,0
hipparcos2,brightest,337,101769,,57,3,309.38695882,14.59520556,32.33,0.47,118.09,-48.06,3.723,0.425,HIP1,127.49514382908865,30.931023,0.01453758,hip_solution_type_not_5,1
hipparcos2,brightest,338,37740,,5,0,116.1119523,24.39812909,23.07,0.22,-23.39,-54.57,3.7285,0.932,HIP1,59.371516739931785,43.346336,0.009536195,,0
hipparcos2,brightest,339,15474,P,5,5,49.87904019,-21.7579425,10.71,0.54,51.89,32.92,3.7303,1.614,HIP1,61.451594771820204,93.37068,0.05042017,hip_component_flag,1
hipparcos2,brightest,340,1562,,5,0,4.85701294,-8.82382954,11.88,0.18,-15.15,-37.11,3.7314,1.214,HIP1,40.08334566874377,84.17509,0.015151516,,0
hipparcos2,brightest,341,60260,,5,0,185.34088014,-60.40136978,14.19,0.17,-170.93,91.67,3.7319,1.389,HIP1,193.9599283357261,70.47217,0.011980268,,0
hipparcos2,brightest,342,46733,,5,0,142.88154034,63.06179549,41.99,0.16,107.99,27.15,3.7327,0.36,HIP1,111.3506290956634,23.815193,0.0038104309,,0
hipparcos2,brightest,343,71053,,5,0,217.95774099,30.37114492,20.37,0.18,-100.9,120.73,3.7331,1.298,HIP1,157.34212055263524,49.0918,0.008836525,,0
hipparcos2,brightest,344,72220,,5,0,221.56246631,1.89293837,24.25,0.18,-114.03,-22.13,3.7371,-0.005,HIP1,116.15755593158802,41.237114,0.0074226805,,0
hipparcos2,brightest,345,75695,P,75,4,231.95771591,29.10549183,29.17,0.76,-180.17,85.92,3.7373,0.319,HIP1,199.60830468695434,34.281796,0.026054164,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,346,100064,,5,0,304.5134105,-12.54485879,30.82,0.19,62.63,2.66,3.7388,0.883,HIP1,62.68646185581063,32.446465,0.006164828,,0
hipparcos2,brightest,347,37229,,17,3,114.70784027,-26.80389045,9.41,0.8,-16.64,21.28,3.7439,-0.159,HIP1,27.013478117413907,106.26993,0.085015945,hip_solution_type_not_5,1
hipparcos2,brightest,348,68245,,5,0,209.56785293,-42.10070505,6.21,0.17,-22.77,-20.13,3.7448,-0.224,HIP1,30.39226546343658,161.0306,0.0273752,,0
hipparcos2,brightest,349,110960,,17,3,337.2075006,-0.02006525,35.5,1.26,182.92,50.36,3.745,0.406,HIP1,189.72573889696673,28.169014,0.035492957,hip_solution_type_not_5,1
hipparcos2,brightest,350,76470,,5,0,234.25607783,-28.1350712,14.58,0.19,-12.82,-4.15,3.7471,1.361,HIP1,13.474973098303389,68.587105,0.01303155,,0
hipparcos2,brightest,351,86414,,5,0,264.8662182,46.00632235,7.17,0.13,-7.48,4.53,3.7497,-0.179,HIP1,8.744787018561402,139.47002,0.018131102,,0
hipparcos2,brightest,352,7607,,5,0,24.49792632,48.62848635,18.41,0.18,61.95,-112.15,3.7515,1.275,HIP1,128.12269510121928,54.318306,0.009777295,,0
hipparcos2,brightest,353,77622,,5,0,237.7037134,4.47757979,46.3,0.19,128.19,62.16,3.7548,0.147,HIP1,142.4659317170249,21.598272,0.0041036718,,0
hipparcos2,brightest,354,88771,,5,0,271.83758628,9.56365363,37.55,0.21,-62.17,79.66,3.7636,0.159,HIP1,101.04862443398227,26.631159,0.005592543,,0
hipparcos2,brightest,355,87108,,5,0,266.97322551,2.70745866,31.73,0.21,-24.64,-74.42,3.7637,0.043,HIP1,78.39302264870261,31.515917,0.0066183424,,0
hipparcos2,brightest,356,101958,,55,3,309.90939398,15.91205267,12.85,0.44,53.82,8.47,3.765,-0.057,HIP1,54.48241275861413,77.82101,0.034241244,hip_solution_type_not_5,1
hipparcos2,brightest,357,82729,,5,0,253.64627156,-42.36075919,24.65,0.27,-127.72,-229.44,3.7651,1.393,HIP1,262.5930539827739,40.56795,0.010953347,,0
hipparcos2,brightest,358,106985,,75,4,325.02225947,-16.66225299,20.77,0.72,187.56,-22.45,3.766,0.32,HIP1,188.89879856685167,48.146362,0.034665383,hip_solution_type_not_5,1
hipparcos2,brightest,359,63613,,75,4,195.56574102,-71.54879895,35.88,0.44,264.17,-22.75,3.7698,1.19,HIP1,265.14779161818416,27.87068,0.012263099,hip_solution_type_not_5,1
hipparcos2,brightest,360,15900,,1,1,51.20348981,9.02906438,11.21,0.87,-67.04,-78.04,3.77,0.887,HIP1,102.88150076665873,89.20606,0.07760928,hip_solution_type_not_5,1
hipparcos2,brightest,361,86929,,5,0,266.43334328,-64.72373456,9.26,0.18,-11.96,-56.57,3.77,1.161,HIP1,57.820467829307646,107.991356,0.019438446,,0
hipparcos2,brightest,362,49841,,75,4,152.6474869,-12.35383947,28.98,0.83,-201.27,-99.63,3.7748,1.007,HIP1,224.57905022508223,34.506557,0.028640442,hip_solution_type_not_5,1
hipparcos2,brightest,363,6537,,5,0,21.00604673,-8.18275392,28.66,0.19,-77.94,-206.53,3.7757,1.065,HIP1,220.74710530378422,34.891834,0.006629449,,0
hipparcos2,brightest,364,102618,,5,0,311.91888544,-9.49568985,15.7,0.21,33.98,-34.77,3.7818,0.0,HIP1,48.616800594033336,63.694267,0.013375796,,0
hipparcos2,brightest,365,111169,,5,0,337.82239908,50.28244982,31.79,0.12,137.51,17.01,3.782,0.031,HIP1,138.5580751887092,31.456432,0.0037747717,,0
hipparcos2,brightest,366,68282,,5,0,209.66988043,-44.80353128,7.63,0.16,-27.51,-22.44,3.7877,-0.208,HIP1,35.50146053333581,131.0616,0.020969855,,0
hipparcos2,brightest,367,28103,,5,0,89.10132629,-14.16803817,67.21,0.25,-42.06,139.26,3.7888,0.337,HIP1,145.47299130766507,14.878738,0.0037196847,,0
hipparcos2,brightest,368,61199,P,5,0,188.11712936,-72.13297568,10.04,0.13,-51.34,-5.4,3.7903,-0.157,HIP1,51.62320795921153,99.60159,0.012948207,hip_component_flag,1
hipparcos2,brightest,369,7097,,15,3,22.87080767,15.34583101,9.33,0.72,27.14,-2.64,3.7914,0.974,HIP1,27.268098576908514,107.18114,0.077170424,hip_solution_type_not_5,1
hipparcos2,brightest,370,30867,G,15,3,97.20447391,-7.03305166,4.82,1.12,-6.86,-2.76,3.7921,-0.113,HIP1,7.3944032889747096,207.46887,0.23236513,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,brightest,371,51624,P,5,0,158.20281326,9.30659422,0.6,0.18,-5.93,-3.4,3.7965,-0.148,HIP1,6.835561425369535,1666.6666,0.3,parallax_frac_error_gt_0p1;hip_component_flag,2
hipparcos2,brightest,372,71795,,15,3,220.28716825,13.72833156,18.56,0.76,51.95,-11.08,3.7971,0.044,HIP1,53.118442183482756,53.87931,0.040948275,hip_solution_type_not_5,1
hipparcos2,brightest,373,43783,,5,0,133.76192397,-60.64471188,10.2,0.1,-28.18,41.48,3.8046,-0.104,HIP1,50.146812461012914,98.039215,0.009803922,,0
hipparcos2,brightest,374,112961,,7,5,343.15360163,-7.57967866,8.47,0.66,17.02,33.03,3.8072,1.626,HIP1,37.15725097474247,118.06375,0.077922076,hip_solution_type_not_5,1
hipparcos2,brightest,375,78104,,5,0,239.22119466,-29.21401208,6.91,0.19,-15.68,-24.88,3.8095,-0.199,HIP1,29.40878780228794,144.7178,0.027496383,,0
hipparcos2,brightest,376,20205,,5,0,64.94805797,15.6277001,20.19,0.32,115.46,-23.42,3.8123,0.981,HIP1,117.811323734181,49.52947,0.01584943,,0
hipparcos2,brightest,377,80170,,5,0,245.48018195,19.15302179,16.93,0.22,-47.39,43.81,3.8125,0.299,HIP1,64.53780442500349,59.066746,0.012994683,,0
hipparcos2,brightest,378,95853,,5,0,292.42641387,51.72946748,26.88,0.11,20.59,128.33,3.8136,0.148,HIP1,129.97129298425867,37.20238,0.004092262,,0
hipparcos2,brightest,379,104887,,17,3,318.69727753,38.0443206,49.16,0.4,196.99,410.28,3.8228,0.393,HIP1,455.12057578184704,20.341742,0.008136696,hip_solution_type_not_5,1
hipparcos2,brightest,380,76952,,15,3,235.68599233,26.29551427,22.33,0.5,-111.65,49.52,3.8233,0.02,HIP1,122.13907196307004,44.782803,0.022391401,hip_solution_type_not_5,1
hipparcos2,brightest,381,80883,,15,3,247.72850509,1.98410093,18.84,0.55,-30.98,-73.42,3.8247,0.022,HIP1,79.68849854276337,53.078556,0.029193206,hip_solution_type_not_5,1
hipparcos2,brightest,382,9487,P,15,3,30.51166985,2.76376128,21.66,1.06,32.45,0.04,3.8281,0.024,HIP1,32.45002465330343,46.168053,0.048938133,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,383,45688,,15,3,139.71111414,36.80289789,26.13,0.78,-32.33,-125.64,3.8299,0.066,HIP1,129.73295071029565,38.270187,0.029850746,hip_solution_type_not_5,1
hipparcos2,brightest,384,103227,,5,0,313.70241499,-58.45409481,5.33,0.16,20.79,-25.2,3.834,1.25,HIP1,32.669008249409714,187.61726,0.030018762,,0
hipparcos2,brightest,385,104060,,5,0,316.23273265,43.92785109,3.87,0.16,7.97,0.06,3.8343,1.609,HIP1,7.970225843726136,258.39795,0.04134367,,0
hipparcos2,brightest,386,55425,,17,3,170.25184231,-54.49101398,9.12,0.34,-35.85,-1.72,3.8358,-0.157,HIP1,35.891237092081404,109.649124,0.0372807,hip_solution_type_not_5,1
hipparcos2,brightest,387,97365,,55,3,296.84693825,18.53425889,5.49,0.72,-4.31,12.35,3.8364,1.313,HIP1,13.080466352542633,182.14937,0.13114755,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,388,88794,,5,0,271.88562808,28.76247029,9.65,0.16,-0.02,8.55,3.8384,-0.018,HIP1,8.550023391780867,103.626945,0.016580312,,0
hipparcos2,brightest,389,61281,,1,0,188.37101045,69.78820988,6.65,0.34,-58.79,10.68,3.8414,-0.116,HIP1,59.7522091641807,150.37593,0.05112782,hip_solution_type_not_5,1
hipparcos2,brightest,390,110395,,1,2,335.41374933,-1.38735307,19.92,1.04,129.53,7.77,3.8423,-0.057,HIP1,129.76283674457798,50.2008,0.052208833,hip_solution_type_not_5,1
hipparcos2,brightest,391,60823,,5,0,187.01004828,-50.23060494,7.92,0.18,-32.36,-12.51,3.8436,-0.192,HIP1,34.69394327544795,126.26263,0.022727273,,0
hipparcos2,brightest,392,79992,,5,0,244.93519967,46.31327099,10.61,0.11,-13.33,38.48,3.8472,-0.151,HIP1,40.723449018962036,94.25071,0.010367578,,0
hipparcos2,brightest,393,48319,P,5,0,147.7487155,59.03910451,28.06,0.2,-295.2,-151.73,3.8476,0.291,HIP1,331.91118224609426,35.63792,0.007127584,hip_component_flag,1
hipparcos2,brightest,394,114971,,5,0,349.28955639,3.28224514,23.64,0.18,759.82,17.77,3.8482,0.916,HIP1,760.0277661375275,42.301186,0.0076142135,,0
hipparcos2,brightest,395,114341,,5,0,347.36150899,-21.17248556,12.05,0.22,55.4,30.49,3.8484,1.202,HIP1,63.23606644945588,82.98755,0.01825726,,0
hipparcos2,brightest,396,9007,,7,1,28.98680221,-51.60958691,56.02,0.38,680.92,283.46,3.8511,0.844,HIP1,737.5646534372427,17.850767,0.0067832917,hip_solution_type_not_5,1
hipparcos2,brightest,397,74376,G,95,3,227.98399257,-48.7377036,18.12,0.47,-96.5,-49.86,3.8523,-0.029,HIP1,108.61983980838859,55.187634,0.025938189,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,398,87933,,5,0,269.44096081,29.24792539,23.84,0.15,82.44,-18.73,3.8533,0.935,HIP1,84.54091612941038,41.94631,0.0062919464,,0
hipparcos2,brightest,399,23453,P,75,4,75.61950031,41.07588922,4.15,0.29,9.45,-20.71,3.8549,1.154,HIP1,22.764151642439916,240.96385,0.06987952,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,400,57399,,5,0,176.51305883,47.77933685,17.76,0.16,-138.29,28.57,3.855,1.181,HIP1,141.2103714321296,56.306305,0.009009008,,0
hipparcos2,brightest,401,73807,,15,3,226.27960679,-47.0511939,7.36,0.55,-22.98,-22.81,3.8552,-0.144,HIP1,32.37864265221753,135.86957,0.07472826,hip_solution_type_not_5,1
hipparcos2,brightest,402,17448,W,15,3,56.07969333,32.28827337,2.91,0.73,8.18,-10.43,3.8583,0.022,HIP1,13.255085816395153,343.6426,0.2508591,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,brightest,403,8832,,17,3,28.38235766,19.29409257,19.88,0.96,79.2,-97.63,3.8584,-0.047,HIP1,125.71498279839201,50.30181,0.04828974,hip_solution_type_not_5,1
hipparcos2,brightest,404,17573,,5,0,56.45663811,24.36785797,8.51,0.28,20.95,-45.98,3.8591,-0.063,HIP1,50.5278428195782,117.50881,0.032902468,,0
hipparcos2,brightest,405,38414,D,1,1,118.05435646,-40.57579879,9.25,0.83,-18.0,5.01,3.8645,1.011,HIP1,18.684220615267847,108.10811,0.08972973,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,406,16537,P,5,0,53.23509022,-9.45830604,310.94,0.16,-975.17,19.49,3.8652,0.881,HIP1,975.3647466460944,3.2160544,0.0005145687,hip_component_flag,1
hipparcos2,brightest,407,50191,,5,0,153.68447404,-42.12206275,32.18,0.15,-150.09,49.44,3.8653,0.051,HIP1,158.0231682380783,31.075201,0.0046612807,,0
hipparcos2,brightest,408,98036,,5,0,298.82819162,6.40793311,73.0,0.2,45.27,-481.91,3.8668,0.855,HIP1,484.0316322307872,13.69863,0.002739726,,0
hipparcos2,brightest,409,76276,P,15,3,233.70079178,10.53885915,14.3,0.75,-71.48,3.64,3.8677,0.268,HIP1,71.57262046341464,69.93007,0.05244755,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,410,109176,,1,0,331.75197737,25.34504611,85.28,0.63,296.53,27.29,3.8678,0.435,HIP1,297.78311738579134,11.726079,0.0073874295,hip_solution_type_not_5,1
hipparcos2,brightest,411,21444,,5,0,69.07975228,-3.35244801,4.83,0.19,1.53,-5.01,3.8713,-0.21,HIP1,5.238415791057445,207.03934,0.039337475,,0
hipparcos2,brightest,412,45336,,1,1,138.59080474,2.31502504,28.74,1.55,114.64,-313.94,3.8713,-0.06,HIP1,334.21647655374505,34.794712,0.053931803,hip_solution_type_not_5,1
hipparcos2,brightest,413,17529,,5,0,56.29851451,42.57854465,5.86,0.22,-14.45,2.53,3.8717,0.425,HIP1,14.669812541406246,170.64845,0.03754266,,0
hipparcos2,brightest,414,89341,,5,0,273.44086939,-21.05883052,0.09,0.28,0.3,-0.48,3.8729,0.195,HIP1,0.5660388679233962,11111.11,3.111111,parallax_frac_error_gt_0p1,1
hipparcos2,brightest,415,61622,,7,0,189.42636615,-48.54128815,24.85,0.53,-186.26,-6.01,3.8752,0.049,HIP1,186.3569362808908,40.241447,0.021327967,hip_solution_type_not_5,1
hipparcos2,brightest,416,82363,,5,0,252.44629781,-59.04131654,10.9,0.2,39.73,-24.91,3.876,1.562,HIP1,46.8932937636076,91.743126,0.018348625,,0
hipparcos2,brightest,417,28358,,1,1,89.88145942,54.28498163,25.88,1.61,81.81,-132.98,3.8904,1.01,HIP1,156.12993466981274,38.639877,0.062210202,hip_solution_type_not_5,1
hipparcos2,brightest,418,87585,,5,0,268.3817895,56.87245205,28.98,0.12,93.82,78.5,3.8948,1.177,HIP1,122.32923771527393,34.506557,0.004140787,,0
hipparcos2,brightest,419,51232,,5,0,156.96977096,-58.7394087,2.43,0.12,-14.47,2.36,3.8953,0.317,HIP1,14.66119026545935,411.5226,0.049382713,,0
hipparcos2,brightest,420,13268,,5,0,42.67413627,55.89552946,3.71,0.21,16.23,-13.54,3.896,1.69,HIP1,21.136331280522644,269.54178,0.05660377,,0
hipparcos2,brightest,421,107089,D,1,2,325.36863468,-77.38946227,47.17,1.93,66.41,-239.1,3.8981,1.008,HIP1,248.15136126968957,21.199917,0.040915836,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,422,41307,,5,0,126.41529522,-3.90636472,26.66,0.19,-66.43,-23.41,3.8987,-0.012,HIP1,70.43417494370188,37.509377,0.0071267816,,0
hipparcos2,brightest,423,60129,,7,1,184.97663092,-0.66674697,12.29,0.45,-57.58,-25.19,3.8992,0.026,HIP1,62.848965783058034,81.36697,0.036615133,hip_solution_type_not_5,1
hipparcos2,brightest,424,45101,,5,0,137.81986647,-62.31701588,6.01,0.12,-37.48,14.59,3.8999,-0.18,HIP1,40.219628292663266,166.38934,0.019966722,,0
hipparcos2,brightest,425,43023,,5,0,131.50689453,-46.04153923,1.76,0.14,-12.82,4.23,3.9006,0.015,HIP1,13.499825924803623,568.1818,0.07954545,,0
hipparcos2,brightest,426,26069,,5,5,83.40631789,-62.48985574,3.24,0.36,0.79,12.74,3.903,0.64,HIP1,12.76447022010706,308.64197,0.11111111,parallax_frac_error_gt_0p1,1
hipparcos2,brightest,427,4436,,1,2,14.18790714,38.49925521,25.14,0.86,153.48,36.49,3.9034,0.13,HIP1,157.75813925119678,39.77725,0.034208436,hip_solution_type_not_5,1
hipparcos2,brightest,428,8645,,1,1,27.8650443,-10.33494527,13.88,0.57,40.8,-37.25,3.9067,1.136,HIP1,55.2467419853877,72.04611,0.04106628,hip_solution_type_not_5,1
hipparcos2,brightest,429,27321,,5,0,86.82118072,-51.06671341,51.44,0.12,4.65,83.1,3.9077,0.171,HIP1,83.22999759702026,19.440125,0.002332815,,0
hipparcos2,brightest,430,59449,,1,1,182.91312943,-52.3684156,8.61,0.76,-34.92,-16.81,3.9086,-0.156,HIP1,38.75541897593161,116.14402,0.08826946,hip_solution_type_not_5,1
hipparcos2,brightest,431,51986,,17,3,159.32606984,-48.22561637,37.26,0.36,-133.41,-1.82,3.9098,0.3,HIP1,133.42241378419143,26.838434,0.009661837,hip_solution_type_not_5,1
hipparcos2,brightest,432,83207,,5,0,255.07252587,30.9263392,21.04,0.14,-47.69,26.9,3.9111,-0.018,HIP1,54.753503084277625,47.528515,0.006653992,,0
hipparcos2,brightest,433,99675,,75,4,303.40792697,46.74132505,3.69,0.41,4.78,1.21,3.9123,1.27,HIP1,4.930770730829005,271.00272,0.11111111,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,434,107259,P,3,0,325.87689594,58.78005303,0.55,0.2,5.36,-3.51,3.9123,2.242,HIP1,6.407003980020615,1818.1818,0.36363637,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,brightest,435,56211,,5,0,172.85120192,69.33112154,9.79,0.15,-40.97,-19.19,3.9165,1.613,HIP1,45.241540645738404,102.14505,0.015321758,,0
hipparcos2,brightest,436,18907,,5,0,60.78907039,5.98930896,27.89,0.19,4.72,-3.78,3.9203,0.032,HIP1,6.047048867009427,35.855145,0.0068124775,,0
hipparcos2,brightest,437,44511,,5,0,136.03883559,-47.09771373,10.89,0.11,-47.45,-9.75,3.9211,1.174,HIP1,48.44135629810545,91.82736,0.01010101,,0
hipparcos2,brightest,438,93683,,5,0,286.1705576,-21.74135444,22.96,0.24,76.35,-58.12,3.9215,1.011,HIP1,95.95445221562154,43.55401,0.010452962,,0
hipparcos2,brightest,439,5348,G,15,3,17.09608393,-55.2458325,10.92,0.39,20.87,30.64,3.9219,-0.12,HIP1,37.07244933909816,91.57509,0.035714284,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,brightest,440,105881,,5,0,321.66678228,-22.41137849,8.46,0.21,-2.23,18.1,3.9246,1.002,HIP1,18.23685554036112,118.20331,0.024822693,,0
hipparcos2,brightest,441,27654,,5,0,87.82980354,-20.87751377,28.68,0.17,229.49,-648.41,3.9262,0.984,HIP1,687.8235153002549,34.867504,0.0059274756,,0
hipparcos2,brightest,442,42570,,5,0,130.1565638,-46.64875494,0.67,0.16,-6.05,4.66,3.929,0.67,HIP1,7.636628837386298,1492.5372,0.23880596,parallax_frac_error_gt_0p1,1
hipparcos2,brightest,443,34481,,95,3,107.18676973,-70.49919404,23.33,0.92,24.29,107.03,3.9295,1.006,HIP1,109.75165146821254,42.863266,0.039434206,hip_solution_type_not_5,1
hipparcos2,brightest,444,95347,,5,0,290.97146416,-40.61564649,17.94,0.22,30.49,-119.21,3.9295,-0.105,HIP1,123.04740631155131,55.74136,0.012263099,,0
hipparcos2,brightest,445,78933,,5,0,241.70180217,-20.66913466,6.92,0.26,-8.98,-23.48,3.9307,-0.046,HIP1,25.13863162544851,144.50867,0.037572253,,0
hipparcos2,brightest,446,20455,,1,0,65.73344726,17.54258445,20.96,0.58,106.56,-29.18,3.9308,0.983,HIP1,110.48305752467208,47.709927,0.027671756,hip_solution_type_not_5,1
hipparcos2,brightest,447,41312,,5,0,126.4343594,-66.13652029,30.33,0.1,-35.74,-152.22,3.9319,1.132,HIP1,156.3594448698255,32.970657,0.0032970656,,0
hipparcos2,brightest,448,92862,,5,0,283.83368822,43.94589263,10.94,0.12,21.05,82.06,3.9348,1.397,HIP1,84.71685841672837,91.407684,0.010968922,,0
hipparcos2,brightest,449,95241,,1,1,290.6595272,-44.4589109,10.4,1.14,13.67,-19.03,3.9357,-0.085,HIP1,23.4309581536906,96.15385,0.109615386,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,450,53253,,5,0,163.37319221,-58.8532647,34.33,0.13,79.01,38.47,3.9412,0.945,HIP1,87.87787548638167,29.12904,0.003786775,,0
hipparcos2,brightest,451,47854,,5,0,146.31178125,-62.50792321,2.09,0.29,-12.88,8.19,3.9414,1.01,HIP1,15.263371187257421,478.46893,0.13875598,parallax_frac_error_gt_0p1,1
hipparcos2,brightest,452,71865,,5,0,220.49005319,-37.79342377,9.62,0.18,-29.92,-30.68,3.9422,-0.157,HIP1,42.85404064962836,103.9501,0.01871102,,0
hipparcos2,brightest,453,78072,,5,0,239.11247636,15.66473324,88.86,0.18,310.93,-1282.19,3.9456,0.478,HIP1,1319.3516062824194,11.253657,0.0020256585,,0
hipparcos2,brightest,454,103413,,55,3,314.29338166,41.16719394,8.71,0.34,9.64,-22.75,3.9504,0.027,HIP1,24.70813833537444,114.81056,0.039035592,hip_solution_type_not_5,1
hipparcos2,brightest,455,36046,,5,0,111.43198418,27.79828559,27.1,0.2,-122.66,-84.03,3.9507,1.024,HIP1,148.682603219072,36.900368,0.007380074,,0
hipparcos2,brightest,456,94779,,5,0,289.27545802,53.36816073,26.27,0.1,60.07,122.83,3.9512,0.95,HIP1,136.73190483570394,38.066235,0.0038066236,,0
hipparcos2,brightest,457,53229,,5,0,163.3276665,34.21556623,34.38,0.21,92.02,-285.82,3.9531,1.04,HIP1,300.2678018036566,29.086678,0.006108202,,0
hipparcos2,brightest,458,98495,,5,0,300.14747184,-72.91018427,31.04,0.17,81.78,-132.16,3.9531,-0.032,HIP1,155.41632475386876,32.216496,0.005476804,,0
hipparcos2,brightest,459,63003,,5,0,193.64857324,-57.17789113,7.87,0.17,-30.69,-13.08,3.9538,-0.18,HIP1,33.361092608006714,127.064804,0.021601018,,0
hipparcos2,brightest,460,77634,,5,0,237.73975775,-33.62710497,16.71,0.27,-5.1,-24.85,3.9547,-0.045,HIP1,25.3679423682726,59.844406,0.01615799,,0
hipparcos2,brightest,461,14668,,5,0,47.37345501,44.85788919,28.93,0.21,172.99,-143.4,3.9564,0.98,HIP1,224.69779727447263,34.566193,0.0072589004,,0
hipparcos2,brightest,462,51069,,5,0,156.52293759,-16.83609582,13.93,0.18,-129.17,-79.76,3.9567,1.456,HIP1,151.81089058430558,71.787506,0.0129217515,,0
hipparcos2,brightest,463,71957,,5,0,220.76484283,-5.65742908,54.73,0.2,103.28,-318.63,3.9589,0.385,HIP1,334.95049679019735,18.271515,0.003654303,,0
hipparcos2,brightest,464,9598,,5,0,30.8591264,72.42123962,20.76,0.14,-43.57,22.3,3.9602,-0.002,HIP1,48.94522346460378,48.169556,0.006743738,,0
hipparcos2,brightest,465,116584,,5,0,354.3904488,46.45917606,37.87,0.21,159.31,-422.38,3.9695,0.984,HIP1,451.4250109375864,26.406126,0.0055452865,,0
hipparcos2,brightest,466,22109,,5,0,71.37558779,-3.25462486,6.25,0.19,15.94,-14.52,3.9696,-0.148,HIP1,21.56186448338826,160.0,0.0304,,0
hipparcos2,brightest,467,88192,,1,0,270.16131465,2.93158728,2.65,0.54,1.15,-9.35,3.9704,0.029,HIP1,9.420456464524422,377.3585,0.20377359,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,468,21393,,5,0,68.88779881,-30.56231068,15.25,0.19,-49.27,-12.72,3.973,0.957,HIP1,50.885472386526985,65.57377,0.012459016,,0
hipparcos2,brightest,469,72370,,5,0,221.96552535,-79.0447123,7.3,0.13,-4.58,-15.88,3.9796,1.433,HIP1,16.52727442744266,136.9863,0.017808218,,0
hipparcos2,brightest,470,8068,,5,0,25.91506366,50.68876539,4.54,0.2,24.59,-14.01,3.9801,-0.098,HIP1,28.301028249871063,220.26431,0.044052865,,0
hipparcos2,brightest,471,14879,,15,3,48.01783347,-28.98910634,70.24,0.45,370.87,611.33,3.9821,0.543,HIP1,715.0307166828569,14.236902,0.006406606,hip_solution_type_not_5,1
hipparcos2,brightest,472,35037,P,5,0,108.70275679,-26.77268606,3.58,0.17,-11.88,6.87,3.9854,-0.15,HIP1,13.723385150902091,279.32962,0.047486033,hip_component_flag,1
hipparcos2,brightest,473,19343,,5,0,62.1653055,47.71259362,6.84,0.16,21.73,-33.61,3.9864,-0.025,HIP1,40.02280599858036,146.19882,0.023391811,,0
hipparcos2,brightest,474,95168,P,5,0,290.4182303,-17.84725128,25.69,0.19,-25.87,21.46,3.9884,0.228,HIP1,33.612326607957385,38.92565,0.007395874,hip_component_flag,1
hipparcos2,brightest,475,30277,,75,4,95.52852188,-33.43627292,13.94,0.51,-24.23,-51.4,3.9932,0.858,HIP1,56.824756048750444,71.736015,0.036585364,hip_solution_type_not_5,1
hipparcos2,brightest,476,2072,,5,0,6.55048403,-43.67990951,42.0,0.15,106.2,32.15,3.9946,0.175,HIP1,110.95973368749584,23.809525,0.0035714288,,0
hipparcos2,brightest,477,60009,,1,0,184.60955291,-64.00304554,9.12,0.45,-33.8,-10.15,3.9952,-0.168,HIP1,35.29111077877827,109.649124,0.049342103,hip_solution_type_not_5,1
hipparcos2,brightest,478,71536,,5,0,219.47187988,-49.42575766,10.32,0.16,-28.26,-28.82,3.9964,-0.152,HIP1,40.36359746107872,96.89923,0.015503876,,0
