catalog,source_id,cohorts,cohort_ranks,quality_flags,quality_flag_count,pm_total_masyr,r_pc_parallax,parallax_frac_error,phot_g_mean_mag,ruwe,duplicated_source,non_single_star,official_best_hip_ids,fis_supplemental_hip_ids,any_gaia_hip_hip_ids,has_fis_supplemental_match,has_any_gaia_hip_match,official_neighbourhood_hip_ids,Hpmag,Sn,n_HIP,official_best_gaia_ids,fis_supplemental_gaia_ids,any_gaia_hip_gaia_ids,official_neighbourhood_gaia_ids
hipparcos2,26551,brightest,brightest:333,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,1.1975391434103522,156.73980712890625,0.1410658210515976,,,,,,,,False,True,,3.7103,15.0,G,3216486478101982592,,3216486478101982592,3216486478101982592
hipparcos2,26727,brightest,brightest:31,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,3.781137395017536,225.733642578125,0.14446952939033508,,,,,,,,False,False,,1.6812,15.0,P,,,,
hipparcos2,27604,nearest,nearest:166,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,299.92815473042873,9.402030944824219,0.5445656180381775,,,,,,,,False,False,,9.3023,15.0,X,,,,
hipparcos2,27989,brightest,brightest:10,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,29.76813060976453,152.6717529296875,0.12671755254268646,,,,,,,,False,False,,0.4997,1.0,P,,,,
hipparcos2,28936,nearest,nearest:458,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,62.75543402766011,14.607069969177246,0.527753472328186,,,,,,,,False,False,,9.5407,95.0,D,,,,
hipparcos2,29655,brightest,brightest:220,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,63.625042239671636,117.9245376586914,0.1450471729040146,,,,,,,,True,True,,3.2945,17.0,W,,3377072212924335488,3377072212924335488,
hipparcos2,30867,brightest,brightest:370,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,7.3944032889747096,207.4688720703125,0.23236513137817383,,,,,,,,False,True,,3.7921,15.0,G,3006953165675574272,,3006953165675574272,3006953165675574272
hipparcos2,42525,nearest,nearest:455,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,48.85203987552618,14.590020179748535,0.226291224360466,,,,,,,,False,True,,10.0747,1.0,G,913394034663259008,,913394034663259008,913394034663259008
hipparcos2,50636,nearest,nearest:290,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,153.33224351061978,12.001920700073242,0.4651944041252136,,,,,,,,False,False,,9.8526,95.0,D,,,,
hipparcos2,57146,nearest,nearest:48,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,379.2650451860809,5.3418803215026855,0.20021367073059082,,,,,,,,False,False,,9.7727,15.0,X,,,,
hipparcos2,58910,nearest,nearest:51,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,42.45596306763044,5.516937255859375,0.2472139596939087,,,,,,,,False,False,,7.8077,15.0,X,,,,
hipparcos2,62951,nearest,nearest:99,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,150.30694062484272,7.528419494628906,0.28848904371261597,,,,,,,,False,False,,8.8994,95.0,D,,,,
hipparcos2,63721,nearest,nearest:34,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,41.677850232467605,4.6163787841796875,0.26096388697624207,,,,,,,,False,False,,8.8608,95.0,G,,,,
hipparcos2,67593,high_pm;nearest,high_pm:6;nearest:47,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,5798.5152166567605,5.325948238372803,0.35369622707366943,,,,,,,,False,False,,13.2083,95.0,D,,,,
hipparcos2,70185,nearest,nearest:177,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,221.18576016552242,9.741841316223145,0.2440331131219864,,,,,,,,False,False,,13.5767,95.0,D,,,,
hipparcos2,72509,nearest;high_pm,nearest:35;high_pm:98,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,1442.0773635973903,4.658312797546387,0.2044067680835724,,,,,,,,False,False,,12.314,95.0,G,,,,
hipparcos2,72511,nearest;high_pm,nearest:25;high_pm:101,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,1383.7913471690738,4.034047603607178,0.18092702329158783,,,,,,,,False,False,,11.8102,95.0,G,,,,
hipparcos2,73182,high_pm;nearest,high_pm:52;nearest:64,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,1933.9426768392075,5.925223350524902,0.1276293247938156,,,,,,,,False,False,,8.1824,95.0,D,,,,
hipparcos2,73192,high_pm,high_pm:113,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,1348.077127504209,38.81987380981445,0.1677018702030182,,,,,,,,False,False,,11.2431,15.0,W,,,,
hipparcos2,75141,brightest,brightest:187,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,31.92873627314429,271.0027160644531,0.146341472864151,,,,,,,,True,True,,3.1417,1.0,P,,6005678131793146752,6005678131793146752,
hipparcos2,76362,nearest,nearest:351,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,82.4797944953793,13.087291717529297,0.21175238490104675,,,,,,,,False,False,,11.9832,95.0,D,,,,
hipparcos2,79394,high_pm,high_pm:450,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,719.3174601662329,136.6120147705078,0.5273223519325256,,,,,,,,False,True,,11.9722,1.0,G,4437692877477200256,,4437692877477200256,4437692877477200256
hipparcos2,82724,nearest,nearest:20,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,391.27983643423283,3.6964478492736816,0.16057369112968445,,,,,,,,False,False,,11.958,95.0,D,,,,
hipparcos2,82725,nearest,nearest:27,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,338.8454149018399,4.146452903747559,0.1400671750307083,,,,,,,,False,False,,11.8651,95.0,D,,,,
hipparcos2,83609,nearest,nearest:54,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,434.5133970316681,5.615453720092773,0.2638140022754669,,,,,,,,False,False,,10.545,95.0,D,,,,
hipparcos2,84345,brightest,brightest:141,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,36.80526185207762,110.25358581542969,0.14553473889827728,,,,,,,,False,False,,2.9137,15.0,D,,,,
hipparcos2,84581,nearest,nearest:174,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,179.89330393319258,9.682416915893555,0.5283694863319397,,,,,,,,False,False,,11.6201,95.0,D,,,,
hipparcos2,85605,nearest,nearest:89,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,299.09451766958216,6.810133457183838,0.20301008224487305,,,,,,,,False,False,,11.6395,95.0,D,,,,
hipparcos2,85927,brightest,brightest:24,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,31.95936326024034,175.13134765625,0.13134850561618805,,,,,,,,False,False,,1.5244,1.0,P,,,,
hipparcos2,86961,nearest,nearest:461,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,387.21840787855115,14.6434326171875,0.6617366671562195,,,,,,,,False,False,,13.3707,95.0,D,,,,
hipparcos2,86963,nearest,nearest:354,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,243.91235249572745,13.13370132446289,0.23443657159805298,,,,,,,,False,True,,11.2003,95.0,D,4055584308787727488,,4055584308787727488,4055584308787727488
hipparcos2,94223,nearest;high_pm,nearest:146;high_pm:222,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,983.2585499755392,8.919014930725098,0.4256154000759125,,,,,,,,False,False,,10.4167,15.0,X,,,,
hipparcos2,107259,brightest,brightest:434,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,6.407003980020615,1818.1817626953125,0.3636363744735718,,,,,,,,False,True,,3.9123,3.0,P,2202630001603369856,,2202630001603369856,2202630001603369856
hipparcos2,107427,nearest,nearest:393,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,135.3355016246661,13.77979850769043,0.36888521909713745,,,,,,,,False,False,,11.0451,1.0,G,,,,
hipparcos2,112325,nearest,nearest:324,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,102.99326434286857,12.534469604492188,0.2713712751865387,,,,,,,,False,True,,9.3926,15.0,G,2649536913693752960,,2649536913693752960,2649536913693752960
hipparcos2,115064,nearest,nearest:293,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3,93.26557778730586,12.017786026000977,0.2885470688343048,,,,,,,,False,False,,11.1328,95.0,D,,,,
hipparcos2,394,high_pm,high_pm:372,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,775.6132854071028,39.18495178222656,0.12852664291858673,,,,,,,,True,True,,6.2283,1.0,,,2876698936572615424,2876698936572615424,
hipparcos2,473,nearest;high_pm,nearest:255;high_pm:257,hip_solution_type_not_5;hip_component_flag,2,900.4059255691291,11.307100296020508,0.017639076337218285,,,,,,,,False,True,,8.2899,15.0,P,386653851004022144,,386653851004022144,386653851004022144
hipparcos2,677,brightest,brightest:49,hip_solution_type_not_5;hip_component_flag,2,213.5600271586422,29.74420166015625,0.010410469956696033,,,,,,,,False,False,,2.0371,75.0,P,,,,
hipparcos2,1295,high_pm,high_pm:203,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,1041.6032882052552,16.307893753051758,0.2142857164144516,,,,,,,,False,True,,11.8615,1.0,,2797745549200763520,,2797745549200763520,2797745549200763520
hipparcos2,2201,high_pm,high_pm:228,parallax_frac_error_gt_0p1;hip_component_flag,2,970.0213770840311,46.728973388671875,0.14859813451766968,,,,,,,,False,True,,11.7037,5.0,G,2430787151203111424,,2430787151203111424,2430787151203111424
hipparcos2,4964,high_pm,high_pm:63,parallax_frac_error_gt_0p1;hip_component_flag,2,1740.4039503804856,53.99567794799805,0.11879049986600876,,,,,,,,False,True,,11.7632,5.0,G,4981626021378444928,,4981626021378444928,4981626021378444928
hipparcos2,5336,high_pm;nearest,high_pm:14;nearest:101,hip_solution_type_not_5;hip_component_flag,2,3777.3317722699444,7.55401086807251,0.006194288842380047,,,,,,,,True,True,,5.2898,75.0,D,,411413822074322432,411413822074322432,
hipparcos2,5348,brightest,brightest:439,hip_solution_type_not_5;hip_component_flag,2,37.07244933909816,91.57508850097656,0.0357142835855484,,,,,,,,False,True,,3.9219,15.0,G,4913847589156808960,,4913847589156808960,4913847589156808960
hipparcos2,5353,high_pm,high_pm:194,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,1051.1412225766812,62.42197036743164,0.1716604232788086,,,,,,,,False,True,,11.7033,1.0,,523313040665475968,,523313040665475968,523313040665475968
hipparcos2,7588,brightest,brightest:8,hip_solution_type_not_5;hip_component_flag,2,95.03313948302456,42.75331497192383,0.024369388818740845,,,,,,,,False,False,,0.4233,1.0,P,,,,
hipparcos2,7751,nearest,nearest:109,hip_solution_type_not_5;hip_component_flag,2,282.35753788415144,7.822278022766113,0.017130790278315544,,,,,,,,False,True,,5.9046,15.0,D,4911306239828325760,,4911306239828325760,4911306239828325760
hipparcos2,7765,nearest,nearest:302,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,153.13000914255835,12.19809627532959,0.2553061544895172,,,,,,,,False,True,,8.8128,1.0,,2589107273595379584,,2589107273595379584,2589107273595379584
hipparcos2,8903,brightest,brightest:112,hip_solution_type_not_5;hip_component_flag,2,148.1214221508827,17.985612869262695,0.010431654751300812,,,,,,,,False,False,,2.7044,75.0,P,,,,
hipparcos2,9487,brightest,brightest:382,hip_solution_type_not_5;hip_component_flag,2,32.45002465330343,46.168052673339844,0.04893813282251358,,,,,,,,True,True,,3.8281,15.0,P,,2517584007848935808,2517584007848935808,
hipparcos2,13714,high_pm,high_pm:296,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,854.4039295906825,45.1263542175293,0.4742780029773712,,,,,,,,False,True,,11.2243,95.0,,459661938487952000,,459661938487952000,459661938487952000
hipparcos2,14101,nearest,nearest:167,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,467.6358674225064,9.419743537902832,0.15551996231079102,,,,,,,,False,True,,10.5378,1.0,,5153091836072107136,,5153091836072107136,5153091836072107136
hipparcos2,14576,brightest,brightest:52,hip_solution_type_not_5;hip_component_flag,2,3.4198976592874826,27.570995330810547,0.03859939053654671,,,,,,,,False,False,,2.0969,75.0,W,,,,
hipparcos2,17666,high_pm,high_pm:102,hip_solution_type_not_5;hip_component_flag,2,1383.1503884249175,21.905803680419922,0.05761226639151573,,,,,,,,False,True,,7.7868,15.0,W,231113736385994624,,231113736385994624,231113736385994624
hipparcos2,18614,brightest,brightest:497,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,4.016466108409232,381.6794128417969,0.19465649127960205,,,,,,,,False,True,,4.0307,1.0,,219375904303684224,,219375904303684224,219375904303684224
hipparcos2,18899,nearest,nearest:126,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,273.1384941746586,8.5528564453125,0.40232640504837036,,,,,,,,False,False,,10.3639,95.0,,,,,
hipparcos2,20894,brightest,brightest:257,hip_solution_type_not_5;hip_component_flag,2,111.66881390970354,46.10419464111328,0.021207930520176888,,,,,,,,True,True,,3.4597,1.0,P,,3312744219988782720,3312744219988782720,
hipparcos2,21088,high_pm;nearest,high_pm:32;nearest:52,hip_solution_type_not_5;hip_component_flag,2,2426.0882023537397,5.5781779289245605,0.018017515540122986,,,,,,,,False,True,,10.7934,15.0,D,470826482637310080,,470826482637310080,470826482637310080
hipparcos2,21281,brightest,brightest:204,hip_solution_type_not_5;hip_component_flag,2,58.77522777497336,51.70630645751953,0.016028955578804016,,,,,,,,False,True,,3.2372,17.0,P,4775977077371116672,,4775977077371116672,4775977077371116672
hipparcos2,23453,brightest,brightest:399,hip_solution_type_not_5;hip_component_flag,2,22.764151642439916,240.96385192871094,0.06987951695919037,,,,,,,,True,True,,3.8549,75.0,P,,200929706966014976,200929706966014976,
hipparcos2,24608,brightest;nearest,brightest:7;nearest:353,hip_solution_type_not_5;hip_component_flag,2,433.4716076053886,13.123359680175781,0.006036745849996805,,,,,,,,False,False,,0.2385,75.0,P,,,,
hipparcos2,25281,brightest,brightest:219,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,3.5320956951928695,299.4012145996094,0.32035931944847107,,,,,,,,False,True,,3.2919,15.0,,3214077516844988800,,3214077516844988800,3214077516844988800
hipparcos2,25647,nearest,nearest:500,hip_solution_type_not_5;hip_component_flag,2,154.4321032039647,15.167601585388184,0.00864553265273571,,,,,,,,True,True,,7.0466,1.0,P,,4660766641264343680,4660766641264343680,
hipparcos2,26207,brightest,brightest:231,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,2.9595945668283687,336.7003479003906,0.18518519401550293,,,,,,,,False,False,,3.3298,15.0,,,,,
hipparcos2,26451,brightest,brightest:144,parallax_frac_error_gt_0p1;hip_component_flag,2,20.148779119341203,136.42564392089844,0.11186902970075607,,,,,,,,False,True,,2.9184,5.0,P,3402918982515591168,,3402918982515591168,3402918982515591168
hipparcos2,28442,high_pm,high_pm:185,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,1070.9264917817657,16.393442153930664,0.350655734539032,,,,,,,,False,False,,7.9975,1.0,,,,,
hipparcos2,28671,high_pm,high_pm:251,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,910.1478225541167,59.4884033203125,0.12135633826255798,,,,,,,,False,True,,9.4093,55.0,,3374633977170787072,,3374633977170787072,3374633977170787072
hipparcos2,30630,nearest,nearest:467,hip_solution_type_not_5;hip_component_flag,2,201.38388813408088,14.72970962524414,0.02253645658493042,,,,,,,,False,False,,6.9303,1.0,P,,,,
hipparcos2,31292,nearest,nearest:134,hip_solution_type_not_5;hip_component_flag,2,365.85440000087465,8.68130874633789,0.09210868179798126,,,,,,,,False,True,,11.4903,95.0,D,5260759175761502976,,5260759175761502976,5260759175761502976
hipparcos2,31293,nearest,nearest:148,hip_solution_type_not_5;hip_component_flag,2,401.1433939378785,9.018758773803711,0.020292207598686218,,,,,,,,False,True,,10.4985,95.0,D,5260759175761501696,,5260759175761501696,5260759175761501696
hipparcos2,31681,brightest,brightest:42,hip_solution_type_not_5;hip_component_flag,2,56.66848948048642,33.51206588745117,0.07473190128803253,,,,,,,,False,False,,1.929,1.0,D,,,,
hipparcos2,32349,brightest;nearest;high_pm,brightest:1;nearest:6;high_pm:114,hip_solution_type_not_5;hip_component_flag,2,1339.412985228977,2.637061357498169,0.004166556987911463,,,,,,,,False,False,,-1.0876,0.0,X,,,,
hipparcos2,33152,brightest,brightest:484,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,6.28245970938135,4545.45458984375,1.954545497894287,,,,,,,,False,True,,4.0047,7.0,,2921973698674974592,,2921973698674974592,2921973698674974592
hipparcos2,33499,nearest;high_pm,nearest:112;high_pm:173,hip_solution_type_not_5;hip_component_flag,2,1104.428098610317,8.009612083435059,0.017060473561286926,,,,,,,,False,False,,10.823,15.0,D,,,,
hipparcos2,33977,brightest,brightest:166,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,4.232753241094973,847.4576416015625,0.33898305892944336,,,,,,,,False,True,,3.005,7.0,,2921635736292220800,,2921635736292220800,2921635736292220800
hipparcos2,34444,brightest,brightest:45,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,4.548681127535761,492.61083984375,0.18719211220741272,,,,,,,,False,False,,1.9628,7.0,,,,,
hipparcos2,35264,brightest,brightest:127,hip_solution_type_not_5;hip_component_flag,2,11.952547845543226,247.52474975585938,0.08168317377567291,,,,,,,,False,True,,2.8296,15.0,P,5589311357728452608,,5589311357728452608,5589311357728452608
hipparcos2,35550,brightest,brightest:296,hip_solution_type_not_5;hip_component_flag,2,18.02112649087176,18.53911781311035,0.012235818430781364,,,,,,,,True,True,,3.6031,75.0,D,,866177431955478144,866177431955478144,
hipparcos2,35904,brightest,brightest:83,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,7.134122230520023,609.756103515625,0.24390244483947754,,,,,,,,False,True,,2.4215,7.0,,5605797194566011520,,5605797194566011520,5605797194566011520
hipparcos2,37279,brightest;nearest;high_pm,brightest:9;nearest:14;high_pm:129,hip_solution_type_not_5;hip_component_flag,2,1259.203362487569,3.51419734954834,0.00442788889631629,,,,,,,,False,False,,0.4607,75.0,D,,,,
hipparcos2,38164,brightest,brightest:498,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,9.700128865123391,505.0505065917969,0.14141413569450378,,,,,,,,True,True,,4.031,15.0,,,5530670107652889344,5530670107652889344,
hipparcos2,38414,brightest,brightest:405,hip_solution_type_not_5;hip_component_flag,2,18.684220615267847,108.10810852050781,0.08972972631454468,,,,,,,,True,True,,3.8645,1.0,D,,5537302945910490240,5537302945910490240,
hipparcos2,39402,high_pm,high_pm:382,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,767.3050233121115,31.377470016479492,0.10636962950229645,,,,,,,,True,True,,11.4223,55.0,,,936421209763448448,936421209763448448,
hipparcos2,39953,brightest,brightest:33,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,12.067717265498061,342.46575927734375,0.10273972898721695,,,,,,,,False,False,,1.7034,7.0,,,,,
hipparcos2,41037,brightest,brightest:46,hip_solution_type_not_5;hip_component_flag,2,33.73298089407457,185.5287628173828,0.07792207598686218,,,,,,,,False,False,,1.9996,15.0,P,,,,
hipparcos2,41554,high_pm,high_pm:177,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,1086.441140467352,19.677291870117188,0.12337662279605865,,,,,,,,False,False,,10.7741,15.0,,,,,
hipparcos2,43109,brightest,brightest:268,hip_solution_type_not_5;hip_component_flag,2,232.28078805617997,39.63535690307617,0.03884264826774597,,,,,,,,False,False,,3.5004,17.0,W,,,,
hipparcos2,45593,high_pm,high_pm:189,hip_solution_type_not_5;hip_component_flag,2,1066.5722278870755,25.706939697265625,0.07763496041297913,,,,,,,,False,False,,10.1576,15.0,D,,,,
hipparcos2,46651,brightest,brightest:316,hip_solution_type_not_5;hip_component_flag,2,160.19332976126066,18.814674377441406,0.006961429957300425,,,,,,,,False,False,,3.6577,17.0,W,,,,
hipparcos2,48002,brightest,brightest:168,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,12.436406233313544,440.52862548828125,0.12334802001714706,,,,,,,,False,True,,3.0186,15.0,,5249119024128109952,,5249119024128109952,5249119024128109952
hipparcos2,50583,brightest,brightest:61,hip_solution_type_not_5;hip_component_flag,2,341.1756269137642,39.88831329345703,0.02074192278087139,,,,,,,,False,False,,2.1684,17.0,W,,,,
hipparcos2,51576,brightest,brightest:228,hip_solution_type_not_5;hip_component_flag,2,20.53265935041051,148.1481475830078,0.059259261935949326,,,,,,,,False,True,,3.3225,1.0,P,5253796346624992128,,5253796346624992128,5253796346624992128
hipparcos2,51624,brightest,brightest:371,parallax_frac_error_gt_0p1;hip_component_flag,2,6.835561425369535,1666.6666259765625,0.30000001192092896,,,,,,,,False,True,,3.7965,5.0,P,3870025847369674624,,3870025847369674624,3870025847369674624
hipparcos2,54963,high_pm,high_pm:369,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,777.8807812255037,15.992323875427246,0.47625142335891724,,,,,,,,False,False,,10.1158,95.0,,,,,
hipparcos2,54966,high_pm;nearest,high_pm:378;nearest:426,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,769.98080969593,14.263299942016602,0.4229068458080292,,,,,,,,False,False,,10.2341,95.0,,,,,
hipparcos2,55846,high_pm,high_pm:412,hip_solution_type_not_5;hip_component_flag,2,747.8904976666036,17.74622917175293,0.013309672474861145,,,,,,,,False,True,,6.6337,95.0,D,3812355328621651328,,3812355328621651328,3812355328621651328
hipparcos2,55848,high_pm,high_pm:399,hip_solution_type_not_5;hip_component_flag,2,754.8462870015325,17.956544876098633,0.026216557249426842,,,,,,,,False,True,,7.6968,95.0,D,3812355294262255104,,3812355294262255104,3812355294262255104
hipparcos2,58412,high_pm,high_pm:431,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,734.3577009877407,40.01600646972656,0.14165666699409485,,,,,,,,False,False,,11.1371,15.0,,,,,
hipparcos2,59196,brightest,brightest:92,hip_solution_type_not_5;hip_component_flag,2,50.45492741051165,127.2264633178711,0.05979643762111664,,,,,,,,False,False,,2.5241,1.0,P,,,,
hipparcos2,60718,brightest,brightest:12,hip_solution_type_not_5;hip_component_flag,2,38.789283313822644,98.71668243408203,0.049358341842889786,,,,,,,,False,False,,0.6739,17.0,P,,,,
hipparcos2,63125,brightest,brightest:131,hip_solution_type_not_5;hip_component_flag,2,241.09985068431712,35.198875427246094,0.03167898580431938,,,,,,,,False,True,,2.8471,95.0,P,1517698716348324992,,1517698716348324992,1517698716348324992
hipparcos2,65012,high_pm,high_pm:275,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,875.6385179399088,15.610365867614746,0.18108025193214417,,,,,,,,False,False,,11.8995,95.0,,,,,
hipparcos2,65474,brightest,brightest:14,hip_solution_type_not_5;hip_component_flag,2,52.28930483378031,76.5696792602539,0.05359877273440361,,,,,,,,False,False,,0.8891,7.0,P,,,,
hipparcos2,66077,nearest,nearest:333,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,360.8729123943774,12.759984016418457,0.25366848707199097,,,,,,,,False,False,,11.3949,1.0,,,,,
hipparcos2,66657,brightest,brightest:66,hip_solution_type_not_5;hip_component_flag,2,19.272996653348955,131.0615997314453,0.0629095658659935,,,,,,,,False,False,,2.2097,7.0,P,,,,
hipparcos2,67308,nearest,nearest:445,hip_solution_type_not_5;hip_component_flag,2,92.19789693913847,14.490653038024902,0.019562382251024246,,,,,,,,False,True,,8.246,15.0,W,6171492074455952128,,6171492074455952128,6171492074455952128
hipparcos2,68527,high_pm,high_pm:388,parallax_frac_error_gt_0p1;hip_component_flag,2,761.9554935165177,103.95010375976562,0.23804573714733124,,,,,,,,False,True,,11.7297,5.0,G,3722736193130634752,,3722736193130634752,3722736193130634752
hipparcos2,71681,nearest;high_pm;brightest,nearest:1;high_pm:17;brightest:19,hip_solution_type_not_5;hip_component_flag,2,3702.511573580831,1.254831075668335,0.03250012546777725,,,,,,,,False,True,,1.2429,95.0,D,5877748442128924544,,5877748442128924544,5877748442128924544
hipparcos2,71683,nearest;brightest;high_pm,nearest:3;brightest:5;high_pm:16,hip_solution_type_not_5;hip_component_flag,2,3709.615051646195,1.3248367309570312,0.005445078946650028,,,,,,,,False,False,,0.1373,95.0,D,,,,
hipparcos2,72848,nearest,nearest:268,hip_solution_type_not_5;hip_component_flag,2,492.87065747516357,11.51012897491455,0.00529465964064002,,,,,,,,False,True,,6.1435,75.0,P,1236929488664453376,,1236929488664453376,1236929488664453376
hipparcos2,73184,high_pm;nearest,high_pm:48;nearest:62,hip_solution_type_not_5;hip_component_flag,2,2013.4847157353838,5.840439319610596,0.0054900129325687885,,,,,,,,False,True,,5.877,95.0,D,6232511606838403968,,6232511606838403968,6232511606838403968
hipparcos2,73695,nearest,nearest:323,hip_solution_type_not_5;hip_component_flag,2,446.2821139145058,12.507818222045898,0.019512195140123367,,,,,,,,False,False,,4.8775,15.0,D,,,,
hipparcos2,73903,high_pm,high_pm:163,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,1140.199289115723,28.75215721130371,0.1828637272119522,,,,,,,,False,True,,12.7794,1.0,,6198060746449027968,,6198060746449027968,6198060746449027968
hipparcos2,74117,brightest,brightest:482,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,31.151475085459438,238.09524536132812,0.15714287757873535,,,,,,,,False,True,,4.0022,55.0,,5907202503156812032,,5907202503156812032,5907202503156812032
hipparcos2,74376,brightest,brightest:397,hip_solution_type_not_5;hip_component_flag,2,108.61983980838859,55.1876335144043,0.025938188657164574,,,,,,,,False,True,,3.8523,95.0,G,5902489309145870464,,5902489309145870464,5902489309145870464
hipparcos2,75264,brightest,brightest:226,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,29.64214061096128,156.98587036132812,0.10989011079072952,,,,,,,,False,True,,3.3138,57.0,,6000130236649730432,,6000130236649730432,6000130236649730432
hipparcos2,75695,brightest,brightest:345,hip_solution_type_not_5;hip_component_flag,2,199.60830468695434,34.281795501708984,0.02605416439473629,,,,,,,,True,True,,3.7373,75.0,P,,1273423791421021568,1273423791421021568,
hipparcos2,75807,nearest,nearest:452,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2,55.06349062673016,14.558158874511719,0.3166399598121643,,,,,,,,False,False,,11.7523,95.0,,,,,
hipparcos2,76267,brightest,brightest:67,hip_solution_type_not_5;hip_component_flag,2,149.9648268761712,23.00966453552246,0.006442706100642681,,,,,,,,False,True,,2.221,75.0,P,1222646935698492160,,1222646935698492160,1222646935698492160
hipparcos2,76276,brightest,brightest:409,hip_solution_type_not_5;hip_component_flag,2,71.57262046341464,69.93006896972656,0.05244754999876022,,,,,,,,False,False,,3.8677,15.0,P,,,,
hipparcos2,76901,high_pm;nearest,high_pm:36;nearest:208,hip_solution_type_not_5;hip_component_flag,2,2256.269203907193,10.427528381347656,0.05828988552093506,,,,,,,,False,True,,11.8548,1.0,G,6254033894121581952,,6254033894121581952,6254033894121581952
hipparcos2,77760,high_pm,high_pm:381,hip_solution_type_not_5;hip_component_flag,2,767.5645249749366,15.893198013305664,0.003337571397423744,,,,,,,,False,True,,4.7198,75.0,D,1384195086792268800,,1384195086792268800,1384195086792268800
