catalog,cohort,cohort_rank,source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_params_solved,non_single_star,duplicated_source,visibility_periods_used,astrometric_excess_noise,astrometric_sigma5d_max,ipd_frac_multi_peak,ipd_frac_odd_win,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,phot_variable_flag,teff_gspphot,pm_total_query,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count
gaia_dr3,high_pm,250,2358022227591374336,16.23022246917644,-18.122448954793846,2016.0,102.28274631661318,0.035804268,1292.1878660323266,0.043798823,488.1039078364903,0.049272902,1.1534077,31,0,False,18,0.26176655,0.07566131,2,0,12.697248,1707.4933,14.777573,485.9313,11.35764,1184.459,1.5523654,3.4199324,NOT_AVAILABLE,,1381.3018880630082,1381.3018880630082,9.776820001533101,0.00035005188325582014,,0
gaia_dr3,high_pm,251,231113736385994624,56.76235050997171,41.42172296160873,2016.0,41.90345569916625,0.02369182,597.9164120882347,0.026226396,-1243.8376070504432,0.020207783,1.0507993,31,0,False,18,0.1460854,0.036603097,0,0,7.91092,5696.33,8.30968,2269.033,7.3325033,2815.9302,1.2194012,0.97717667,NOT_AVAILABLE,5105.1196,1380.0855149437084,1380.0855149437084,23.864380235826157,0.0005653906004991359,,0
gaia_dr3,high_pm,252,2863419584886542080,5.128239996638605,33.08128045387165,2016.0,81.57206255154,0.035997782,1075.6069044786457,0.0438543,-863.6676685094403,0.03461112,1.051568,31,0,False,18,0.25377357,0.06263529,0,0,13.935161,1754.2026,16.399508,265.8929,12.537745,905.04803,1.599619,3.861762,NOT_AVAILABLE,2833.727,1379.4390361993774,1379.4390361993774,12.259099117031226,0.0004413003763366536,,0
gaia_dr3,high_pm,253,3746973763029907328,202.6270609778779,19.153755730589275,2016.0,66.83138578248342,0.037110113,-503.5863487822057,0.03798769,-1283.73128115392,0.014659561,2.0854156,31,0,False,20,0.27769533,0.05308665,0,0,13.197576,2891.378,15.030048,541.0699,11.915481,1323.1644,1.5051537,3.1145678,NOT_AVAILABLE,,1378.9725207171018,1378.972520717102,14.963029545050988,0.0005552797113658788,ruwe_gt_1p4,1
gaia_dr3,high_pm,254,2322020952722679168,4.9027734587454965,-28.168728904757135,2016.0,27.40903097277901,0.02012638,-290.59045434641837,0.0175439,-1347.1318585115828,0.016955175,1.1603925,31,0,False,16,0.0984869,0.025924865,0,0,12.719789,2536.664,13.900757,1029.2335,11.635161,1773.6273,1.3874317,2.2655954,VARIABLE,3313.9844,1378.1172143087572,1378.1172143087572,36.48432522087845,0.0007342973943999985,phot_variable,1
gaia_dr3,high_pm,255,3427482725113315200,87.40268493458571,23.494006350378424,2016.0,19.29864737656854,0.14031702,1027.2641186771214,0.16222909,-918.2290628330627,0.09639539,1.0626704,31,0,False,18,0.18655,0.23427506,0,0,18.077528,884.8351,18.7022,44.75009,17.376495,116.27105,1.2107762,1.3257046,NOT_AVAILABLE,,1377.8302440260074,1377.8302440260074,51.8171030584325,0.007270821631303111,,0
gaia_dr3,high_pm,256,2322020952722678912,4.900990664640622,-28.16677696453612,2016.0,27.407176077928362,0.018341789,-289.7119991105769,0.015511881,-1346.2463424289501,0.015037975,1.1728342,31,0,False,16,0.055803757,0.02293198,0,0,13.184315,2798.4795,14.456273,666.57495,12.0661335,1437.0895,1.4036616,2.3901396,VARIABLE,3403.4602,1377.0665404881395,1377.0665404881395,36.48679444962312,0.0006692330858872804,phot_variable,1
gaia_dr3,high_pm,257,1254694882149817728,216.44823322587195,23.615501815141084,2016.0,61.20045006622718,0.019377925,793.4417456678227,0.014069056,-1118.9113502401951,0.015611083,1.0109285,31,0,False,18,0.0993863,0.022660727,0,0,9.204846,3551.863,10.207275,1476.5115,8.211471,3639.73,1.3389716,1.9958048,NOT_AVAILABLE,,1371.6823296466055,1371.6823296466052,16.339749118149697,0.000316630424791425,,0
gaia_dr3,high_pm,258,2552925644460225152,12.099107075154986,5.27553944692346,2016.0,134.49484768931154,0.057815686,755.893500290751,0.07685196,-1141.719303057953,0.060664717,1.0807776,31,0,False,14,0.3337199,0.113903664,0,0,5.467689,2552.9392,5.9383683,1337.3235,4.828774,503.47372,1.2282978,1.1095943,NOT_AVAILABLE,4859.2896,1369.2691301409457,1369.2691301409457,7.435229060298576,0.0004298728677088046,,0
gaia_dr3,high_pm,259,1254695603704323712,216.4349897911252,23.612118882420447,2016.0,61.236373959936195,0.019834802,792.5515191401824,0.014187121,-1116.404589621603,0.016303794,1.0081825,31,0,False,18,0.09971174,0.023801545,0,0,9.006028,2549.03,9.957909,947.9628,8.040508,1292.1263,1.3260815,1.9174004,VARIABLE,,1369.1227549856844,1369.1227549856847,16.330163517752514,0.00032390555273009404,phot_variable,1
gaia_dr3,high_pm,260,4418203587193988480,228.45641359277727,-1.3536263795284098,2016.0,57.92051412635043,0.029988322,-1270.3904654631415,0.024952127,-503.6710789895851,0.023675527,1.2414117,31,0,False,12,0.14846966,0.03829761,0,0,6.3889394,4048.2488,6.7691693,1638.9806,5.8316107,923.3417,1.2142533,0.93755865,NOT_AVAILABLE,5260.9116,1366.5930230138708,1366.5930230138708,17.265040117195,0.0005177495894043573,,0
gaia_dr3,high_pm,261,2644439955745152512,353.5094798297434,0.17524273262485965,2016.0,71.23393039944308,0.022930454,-993.091286898187,0.02545734,-937.702601927091,0.022047991,1.1814288,31,0,False,14,0.1336513,0.0392542,1,0,10.176725,1846.3296,11.397374,768.05164,9.073014,2003.3688,1.3989303,2.32436,NOT_AVAILABLE,3277.7864,1365.8391097687654,1365.8391097687654,14.03825388256013,0.00032190354139080215,,0
gaia_dr3,high_pm,262,4007125842023089024,179.23162729104695,26.660231850351813,2016.0,17.112718760810324,0.043724854,604.1094040642322,0.036326166,-1224.7133693377555,0.03393121,1.0919291,95,0,False,16,0.21979824,0.054263577,0,0,14.72708,3110.871,15.723032,606.3916,13.739987,1318.6904,1.3346312,1.9830446,NOT_AVAILABLE,3448.6882,1365.602800639146,1365.602800639146,58.436068165281284,0.002555108522297532,,0
gaia_dr3,high_pm,263,3796072592206250624,176.93768799004127,0.7991199702364985,2016.0,296.3053079139394,0.030185517,607.2990766811824,0.03432964,-1223.0283548879977,0.022648253,1.0825819,31,0,False,16,0.2159712,0.048346207,4,0,9.601,1360.6324,11.361026,659.6445,8.327767,1606.4229,1.5032625,3.0332584,NOT_AVAILABLE,3093.4,1365.5074241460054,1365.5074241460054,3.374897355164646,0.00010187302122995804,,0
gaia_dr3,high_pm,264,1118916397395366656,133.8353488310195,70.79295091027184,2016.0,86.35422037657243,0.03581542,-1329.0227845036802,0.030664908,-307.49498689893164,0.033917706,1.7662505,95,0,False,28,0.32399136,0.04951663,0,0,8.27417,3600.253,9.134602,663.1398,7.3422775,907.364,1.3213644,1.7923241,NOT_AVAILABLE,3711.7617,1364.1314924514754,1364.1314924514754,11.58020992650055,0.0004147500994818538,ruwe_gt_1p4,1
gaia_dr3,high_pm,265,2358524597030794112,18.13325425370941,-16.996154872479234,2016.0,269.05730465038937,0.03366602,1205.074450317742,0.04133712,637.5466339679103,0.051560108,1.0011495,31,0,False,17,0.22422421,0.08112553,3,0,10.436525,1756.7367,12.331689,529.47406,9.13462,1291.0922,1.5228753,3.1970692,NOT_AVAILABLE,,1363.3305326634554,1363.3305326634554,3.71668036033956,0.00012512582938553295,,0
gaia_dr3,high_pm,266,1481115868550104960,215.21299179295693,36.95580564213431,2016.0,46.35537303862718,0.026212484,-1343.13791798084,0.018897612,229.11930327446015,0.026578968,1.2475762,31,0,False,30,0.19707939,0.0387911,0,0,14.339404,2447.8672,16.386786,364.65805,13.011135,1317.0864,1.5406337,3.3756504,NOT_AVAILABLE,,1362.539952387041,1362.539952387041,21.572472282052747,0.0005654680768644239,,0
gaia_dr3,high_pm,267,1833199729671740800,300.9623356058576,23.336629388172494,2016.0,64.01198953137545,0.016396882,-1003.9934560286667,0.011805945,-912.7184937140594,0.014524547,0.95581365,31,0,False,24,0.118918344,0.020316524,0,0,7.0359473,9618.639,7.470217,4482.4946,6.425181,2903.4783,1.2249259,1.0450363,NOT_AVAILABLE,4945.5796,1356.8558908432567,1356.8558908432567,15.622073416572226,0.000256153294601936,,0
gaia_dr3,high_pm,268,1288369418620932608,224.38096230171445,31.390518623351372,2016.0,23.57613971695353,0.059405386,-696.2776848703971,0.03888891,-1162.229363783727,0.053528428,2.9605472,95,0,False,24,0.48192236,0.085315436,72,0,11.18604,1639.1322,11.354787,395.98254,9.61141,657.8404,2.4158247,1.7433767,NOT_AVAILABLE,,1354.835675825525,1354.835675825525,42.41576492189275,0.0025197249066685953,ruwe_gt_1p4;ipd_frac_multi_peak_gt_10,2
gaia_dr3,high_pm,269,1288369418615181952,224.38086920971912,31.390721094462616,2016.0,23.80726511793143,0.07372594,-687.6189565991531,0.048801173,-1166.9412297263775,0.072126366,3.0840142,95,0,False,19,0.5140342,0.11613815,68,0,11.30368,1450.8832,11.361829,290.48605,9.616941,210.66728,2.6776493,1.7448874,NOT_AVAILABLE,,1354.4636071559169,1354.4636071559169,42.00398470997866,0.003096783205957887,ruwe_gt_1p4;ipd_frac_multi_peak_gt_10,2
gaia_dr3,high_pm,270,3949229133117204224,188.5672928599703,20.61243031144803,2016.0,17.3878888101398,0.06933985,322.9186085676857,0.06832357,-1315.1237700591746,0.07113101,1.0306937,31,0,False,16,0.15487681,0.12061269,0,0,16.612415,1179.4565,18.275457,52.992504,15.374265,492.79437,1.4734201,2.9011927,NOT_AVAILABLE,3114.957,1354.1886716163103,1354.1886716163103,57.51129483970745,0.003987824503132183,,0
gaia_dr3,high_pm,271,4343596947252195200,242.0606800779339,-10.443085209860676,2016.0,46.304374985632826,0.02318718,-367.8570953889131,0.027879834,-1302.5259326735775,0.017041199,1.3681654,31,0,False,17,0.10364932,0.038975507,0,0,13.286774,1658.1554,14.985287,521.8609,12.034871,1319.2081,1.485164,2.9504156,NOT_AVAILABLE,3127.045,1353.4742878662826,1353.4742878662826,21.596231464311458,0.0005007556872453045,,0
gaia_dr3,high_pm,272,4550763526539955712,264.4766236517814,18.596087654354623,2016.0,122.55460651085501,0.017568411,926.6381166366465,0.01580357,984.455172787448,0.018191148,1.121194,31,0,False,24,0.13276337,0.026828054,0,0,8.74288,4388.8857,9.8210335,1999.3165,7.7107677,3090.1616,1.3577348,2.1102657,NOT_AVAILABLE,3631.1428,1351.9653051879236,1351.9653051879236,8.159628009669527,0.00014335170097413413,,0
gaia_dr3,high_pm,273,3639794778302745088,214.7908814924196,-7.30667887896665,2016.0,57.04385335885026,0.026243335,-1118.0262558542368,0.02879743,-758.5788957011164,0.025333563,1.5673999,31,0,False,14,0.15655828,0.043475825,0,0,12.320013,2093.3901,13.685331,912.16284,11.1700115,1054.5382,1.4202076,2.5153198,NOT_AVAILABLE,3153.8484,1351.0827694048091,1351.0827694048091,17.530372531273812,0.00046005543263357714,ruwe_gt_1p4,1
gaia_dr3,high_pm,274,5640565607657897728,128.20875984158528,-31.497462976881874,2016.0,82.20799300166873,0.017784711,-1113.7390982321285,0.013030536,762.4197048630538,0.020226894,0.9866431,31,0,False,23,0.12666893,0.028988332,0,0,6.168385,6430.042,6.567158,1498.3643,5.5905,1105.7515,1.2190435,0.97665834,NOT_AVAILABLE,5207.114,1349.7031471010137,1349.7031471010139,12.164267286998493,0.00021633797790368385,,0
gaia_dr3,high_pm,275,5439247193268841344,144.71721947738763,-33.81127115774532,2016.0,43.39822837054486,0.034911964,-1308.4972276170984,0.023055682,302.208449300892,0.029912772,1.1870853,31,0,False,26,0.24913484,0.044724397,0,0,14.933707,2167.9407,17.156937,230.92766,13.575821,1798.9001,1.5637445,3.5811157,NOT_AVAILABLE,,1342.9426426733505,1342.9426426733505,23.042415267778942,0.0008044559743451123,,0
gaia_dr3,high_pm,276,753530507182796288,152.316379579128,35.24280998770353,2016.0,24.382272168010584,0.02262601,-716.943697481534,0.02219838,-1130.080762749444,0.019942196,1.1414495,31,0,False,21,0.04805632,0.03224119,0,0,14.298148,2043.8005,16.006334,353.96298,13.047015,807.46423,1.4828742,2.959319,NOT_AVAILABLE,3146.5383,1338.3164034318859,1338.3164034318859,41.013404866835785,0.0009279697374039449,,0
gaia_dr3,high_pm,277,1143321672882274560,92.58432174711153,82.10081629100655,2016.0,105.69034761779739,0.014169129,50.26318128303255,0.016810235,-1336.2461565890833,0.015856493,1.0745975,31,0,False,25,0.122372836,0.023718864,2,0,9.470075,3358.935,10.719857,807.481,8.35686,2615.6743,1.4029188,2.362997,NOT_AVAILABLE,3250.4275,1337.191152525243,1337.191152525243,9.461601958357154,0.00013406265502052223,,0
gaia_dr3,high_pm,278,2030861099681010304,300.0256999403315,30.964601663914884,2016.0,85.67580143318006,0.03195475,377.3816499036323,0.029218039,1279.193298968855,0.032416046,1.1066195,31,0,False,29,0.29514125,0.045140672,0,0,14.3020525,1808.4397,16.929407,278.98178,12.888327,1795.7697,1.6122487,4.0410805,NOT_AVAILABLE,,1333.6987687670744,1333.6987687670744,11.671907157821176,0.00037297288013798214,,0
gaia_dr3,high_pm,279,5032683355641241472,14.622927124027411,-27.858385088201203,2016.0,84.97896047373257,0.46147266,1298.5224618723528,0.37030783,-299.5014693256626,0.5332437,17.007895,31,1,False,17,3.305755,0.82485586,1,0,10.572564,2626.8245,12.0326805,825.592,9.384145,1585.9865,1.4466895,2.6485357,NOT_AVAILABLE,,1332.614615751781,1332.614615751781,11.767618648490117,0.005430434283151291,ruwe_gt_1p4;astrometric_excess_noise_gt_1;non_single_star,3
gaia_dr3,high_pm,280,5183457632811832960,46.50745229033088,-3.5183589348894224,2016.0,24.74003053905424,0.253876,332.2239482677255,0.26486483,-1289.4663027045042,0.23193787,1.0336162,95,0,False,15,1.0034332,0.37906393,0,0,18.537136,439.72278,21.075233,5.1123266,16.997002,75.456795,1.8088831,4.078232,NOT_AVAILABLE,,1331.576545908278,1331.576545908278,40.42032197257861,0.010261749687091601,astrometric_excess_noise_gt_1,1
gaia_dr3,high_pm,281,2228253123642541696,346.66645474563546,71.72570810373884,2016.0,55.40178576287712,0.028509889,1254.686779792775,0.031340886,439.1918771131585,0.034520365,1.0836433,95,0,False,25,0.28870377,0.05078001,1,0,10.839232,2554.5154,12.021987,866.6079,9.752053,1837.2753,1.3897198,2.2699337,NOT_AVAILABLE,3298.2178,1329.3338257597086,1329.3338257597086,18.049959694080233,0.0005146023436865811,,0
gaia_dr3,high_pm,282,1994675416061276288,358.5379136253943,55.313942318857755,2016.0,37.500084713012846,0.12675126,1093.6724192580486,0.1118913,-747.4714216115256,0.11278596,1.1562197,95,0,False,26,0.89011216,0.17334613,0,0,17.727308,748.50934,20.925146,7.2024713,16.17433,360.731,1.7976931,4.7508163,NOT_AVAILABLE,,1324.701055624139,1324.701055624139,26.666606426438058,0.0033800259369900355,,0
gaia_dr3,high_pm,283,2525276565243086080,15.240444011358932,-4.447094086447559,2016.0,80.78778141194462,0.038493775,1249.137993115818,0.047889203,438.7351252085695,0.04374154,1.5176783,31,0,False,15,0.26853466,0.07342499,1,0,11.9678,1953.7372,13.556019,740.28986,10.740207,1674.4337,1.4718647,2.815812,NOT_AVAILABLE,3026.2136,1323.9464626400845,1323.9464626400845,12.378109443319211,0.0004764801577482562,ruwe_gt_1p4,1
gaia_dr3,high_pm,284,5050836601855182464,45.42184604372482,-34.97110940447907,2016.0,17.37574804193559,0.018434882,504.60997840135207,0.013372335,-1220.926635511844,0.019904207,1.1251624,95,0,False,28,0.12814166,0.030160906,1,0,13.072311,5740.9805,13.796629,1515.0374,12.24748,2724.0137,1.271967,1.5491486,NOT_AVAILABLE,4048.8618,1321.0954089710872,1321.0954089710874,57.55147908375195,0.0010609547352729621,,0
gaia_dr3,high_pm,285,4984184825454337408,20.401515762771698,-41.658428768886274,2016.0,59.89744163692075,0.0141597325,1239.6468425861772,0.009105099,-455.7948603316328,0.012394861,1.1053425,31,0,False,29,0.0994699,0.018346276,1,0,9.465869,6548.005,10.364163,2379.8835,8.52694,5479.8022,1.3165684,1.837223,NOT_AVAILABLE,3859.8103,1320.7850881345576,1320.7850881345576,16.69520387968625,0.00023639962093974476,,0
gaia_dr3,high_pm,286,1193030490492925824,239.11469743534354,15.655912590196278,2016.0,89.56466413447797,0.18347327,311.18254717012934,0.18631443,-1282.7670369101927,0.19250524,1.5415206,31,0,False,14,1.2350159,0.329785,0,0,3.694426,960.1817,3.9963472,169.65204,3.2928677,600.1079,1.1584685,0.7034795,NOT_AVAILABLE,6182.6055,1319.9719120673158,1319.9719120673158,11.165117512175758,0.0020485006658012977,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,high_pm,287,4375233191015944192,261.43588748671016,2.1061577628793846,2016.0,129.64588200281264,0.017464284,-580.3245900689788,0.017072828,-1184.7371121385918,0.012825787,0.9475162,31,0,False,22,0.11428186,0.024782628,0,0,6.934473,4361.565,7.7547555,1277.9285,6.0471244,1557.8237,1.2938156,1.7076311,NOT_AVAILABLE,,1319.2341167197044,1319.2341167197044,7.713318653486466,0.00013470758641906126,,0
gaia_dr3,high_pm,288,1208695640675619584,230.9612451438866,17.460359765121662,2016.0,89.12839436515914,0.033075817,-391.91863369696966,0.034497388,-1259.296213895556,0.03406566,1.4869673,31,0,False,17,0.26491126,0.048032936,0,0,12.195167,1297.9432,13.988167,313.5841,10.920402,602.2635,1.500895,3.0677652,NOT_AVAILABLE,3071.262,1318.873447215684,1318.873447215684,11.219769043555287,0.00037110302687411487,ruwe_gt_1p4,1
gaia_dr3,high_pm,289,2056842593770045824,306.86559181870405,35.986514376989156,2016.0,23.242958575467398,0.014367007,-1018.5176113724567,0.013459898,-834.6751568999257,0.015232749,1.1405014,31,0,False,26,0.031259164,0.022342233,0,0,13.909013,3838.366,14.965169,981.5103,12.890769,2329.6333,1.3494114,2.0744,NOT_AVAILABLE,3522.6482,1316.837401588279,1316.837401588279,43.02378274061398,0.0006181229757160331,,0
gaia_dr3,high_pm,290,3680935136160410368,186.10656061655354,-4.729689232818485,2016.0,19.141630278490645,0.02819176,-1153.809122199323,0.031968273,-632.4025487514376,0.025168812,1.0440749,31,0,False,14,0.0,0.048735734,0,0,14.181332,2946.4004,15.164691,519.57684,13.198713,1986.4998,1.3337146,1.9659777,NOT_AVAILABLE,,1315.7539565350685,1315.7539565350683,52.242154166131556,0.0014727982816625403,,0
gaia_dr3,high_pm,291,2651460165690234112,347.386282044771,0.7052850334149657,2016.0,13.704318768159409,0.094860144,-221.85120185487992,0.09457609,-1295.2406068297782,0.079280816,3.3560958,95,0,False,15,0.6575229,0.13848305,23,0,9.7150545,1658.6663,10.101318,1806.6664,9.135469,3234.2415,1.2259871,0.9658489,NOT_AVAILABLE,5158.3643,1314.1028062313949,1314.1028062313949,72.96969786804713,0.006921916044445795,ruwe_gt_1p4;ipd_frac_multi_peak_gt_10,2
gaia_dr3,high_pm,292,1637645127018395776,264.1040525731971,68.3334976375916,2016.0,219.78977211974913,0.021020047,-320.67472432996726,0.023984322,-1269.893286659221,0.026745409,1.2150519,31,0,False,24,0.18784787,0.03810275,0,0,8.02864,2246.109,9.385179,789.4076,6.8670616,1277.2894,1.4348943,2.518117,NOT_AVAILABLE,3192.2751,1309.7561751433964,1309.7561751433964,4.549802251285675,9.563705883077514e-05,,0
gaia_dr3,high_pm,293,6550040463175784192,348.9722253842105,-37.55738913692028,2016.0,49.37654173611884,0.01864721,1281.4255911684538,0.017191298,255.66927614041245,0.019760692,1.1697755,31,0,False,18,0.08820944,0.029743006,0,0,13.445741,2478.3909,15.222738,475.79044,12.178245,1375.9275,1.4938729,3.0444937,NOT_AVAILABLE,3094.2288,1306.6821818879998,1306.6821818879998,20.252532170929705,0.0003776532340428644,,0
gaia_dr3,high_pm,294,1040827088726734976,130.331590389547,59.49165865053633,2016.0,105.29350582131478,0.031286426,-260.27618577042017,0.02277689,-1279.5622335452344,0.025852703,1.2506707,31,0,False,25,0.26401883,0.03658213,1,0,13.082282,1283.4843,15.383262,301.52582,11.712082,654.5934,1.5740461,3.6711798,NOT_AVAILABLE,,1305.7653703458625,1305.7653703458625,9.49726188903825,0.00029713538023543506,,0
gaia_dr3,high_pm,295,6468968316900356736,306.9287528887697,-56.462457532948925,2016.0,49.05549556092097,0.024669724,424.4172689388023,0.02240832,-1230.9406002928697,0.023917953,1.239546,31,0,False,19,0.1877604,0.034572463,0,0,11.235408,1894.6599,12.455269,724.80194,10.136737,1373.878,1.3937142,2.318532,NOT_AVAILABLE,3319.106,1302.054061712816,1302.054061712816,20.385075893446462,0.0005028941875556266,,0
gaia_dr3,high_pm,296,3032592917846433152,108.42161697649087,-13.471138969051106,2016.0,16.564778559182365,0.016143152,551.5113699424969,0.012311259,-1179.2594357134192,0.011755511,0.99651706,31,0,False,20,0.0,0.019541638,1,0,13.8219595,5733.9663,14.694092,1440.2859,12.905457,2337.7769,1.3038684,1.7886353,NOT_AVAILABLE,3699.901,1301.8516074787408,1301.8516074787408,60.36905331557658,0.0009745468333658811,,0
gaia_dr3,high_pm,297,6132883621300178432,186.9370201141456,-45.686879143271725,2016.0,14.504334169047793,0.03179543,-1274.2606620420897,0.024202174,257.3675074836614,0.018280601,1.0358113,95,0,False,17,0.12481325,0.039916612,1,0,14.677798,5559.828,15.482267,832.9227,13.805246,2200.8252,1.2859128,1.677021,NOT_AVAILABLE,,1299.9916417947836,1299.9916417947838,68.94490904201567,0.0021921330933149666,,0
gaia_dr3,high_pm,298,1237730036208674048,219.86144069695553,19.489464200444402,2016.0,70.55508407142764,0.18136802,-1241.0009447716197,0.18324606,385.12456403881515,0.16325776,0.9241548,95,0,False,15,0.81293064,0.27706277,0,0,17.517,505.2508,21.173414,6.913514,15.947535,220.77547,1.8114746,5.2258797,NOT_AVAILABLE,,1299.3861145749327,1299.3861145749327,14.173323059010643,0.002570587584779982,,0
gaia_dr3,high_pm,299,6742386789664557952,289.19350469482055,-36.64070790608887,2016.0,14.18212245263352,0.046882655,-93.00430394311249,0.04700841,-1295.2452109406358,0.04124131,1.0123259,31,0,False,15,0.0,0.06704244,0,0,16.002567,1301.7216,17.111122,85.52387,14.944718,152.78511,1.3764402,2.1664038,NOT_AVAILABLE,3338.8599,1298.5799771352533,1298.5799771352533,70.51130769318009,0.003305757345428756,,0
gaia_dr3,high_pm,300,235423517026072960,49.11592382333352,38.09413919149562,2016.0,32.9025643300542,0.0193421,741.9429482735613,0.020757383,-1064.3374646238942,0.018957466,1.251385,31,0,False,14,0.088196635,0.02929089,0,0,10.170526,3627.8352,10.868434,2170.951,9.364257,4629.594,1.2658776,1.5041771,NOT_AVAILABLE,,1297.41804253482,1297.41804253482,30.39276786966327,0.0005878599629413409,,0
gaia_dr3,high_pm,301,1366580223320727808,260.1966419482087,49.25037971012155,2016.0,55.69296324621313,0.042987783,542.9223219600009,0.05857274,-1177.6512493155385,0.05608435,1.1815373,95,0,False,25,0.5064289,0.08356441,0,0,13.057154,1289.6626,14.706232,584.49677,11.825926,1780.8735,1.467082,2.8803062,NOT_AVAILABLE,,1296.7756601266417,1296.7756601266417,17.95558974980552,0.000771870986969935,,0
gaia_dr3,high_pm,302,3474993275382942208,185.97778901069893,-27.961546012872567,2016.0,47.54724722138,0.06619997,-1258.832716700701,0.06837575,308.1182339353626,0.061827034,1.0553378,31,0,False,18,0.37027934,0.105209574,2,0,15.773996,1262.063,18.685387,68.95873,14.323637,1035.8259,1.6505169,4.3617496,NOT_AVAILABLE,,1295.9925365215317,1295.992536521532,21.031711790674226,0.0013922987574310343,,0
gaia_dr3,high_pm,303,3409711211681795584,70.73548173808452,18.953202926391814,2016.0,105.42748417135273,0.021029381,656.6469583029074,0.027073016,-1116.5935413672632,0.016278848,0.88777876,31,0,False,17,0.105255134,0.03934825,1,0,9.004439,2088.0588,10.210481,650.71814,7.909447,1038.158,1.3928164,2.3010335,NOT_AVAILABLE,,1295.3634101948173,1295.3634101948173,9.485192669253934,0.00019946773127282983,,0
gaia_dr3,high_pm,304,6328672145023976960,217.69310643288094,-8.647390665378762,2016.0,63.362539250540664,0.017119363,-1270.9909276841292,0.019322453,-238.51708557763698,0.016901923,1.0979886,31,0,False,15,0.09159578,0.028643016,0,0,8.720943,2822.0095,9.614159,633.8752,7.791995,2361.7542,1.308909,1.8221636,NOT_AVAILABLE,3899.8958,1293.1776128466706,1293.1776128466706,15.782195786786861,0.0002701811378270945,,0
gaia_dr3,high_pm,305,2411728182287010816,349.27282743948854,-13.853161045558,2016.0,15.869394603710102,0.0458021,-501.1819001906524,0.05569592,-1191.7184160909735,0.037493683,1.0936807,31,0,False,14,0.121654615,0.07764254,0,0,15.559826,1810.2305,16.7496,168.84877,14.475283,454.62997,1.38537,2.2743168,NOT_AVAILABLE,3322.9292,1292.8171101625674,1292.8171101625674,63.01437609763703,0.002886190849534595,,0
gaia_dr3,high_pm,306,144711230753602048,68.90073185475295,21.250996459036724,2016.0,16.746505689840003,0.5944247,860.7161416146595,0.63581073,-959.2079100887463,0.46480003,1.748684,95,1,False,17,3.5085196,0.88705605,0,0,19.120424,343.15894,21.595911,6.9198437,17.604784,91.91804,1.7742501,3.991127,NOT_AVAILABLE,,1288.7637841019769,1288.7637841019769,59.713949794714104,0.03549544816023865,ruwe_gt_1p4;astrometric_excess_noise_gt_1;non_single_star,3
gaia_dr3,high_pm,307,975968718869126144,112.67690130725812,48.19395397764997,2016.0,88.7231202625499,0.0298065,-201.28231349716827,0.026877144,-1272.162430366848,0.0201358,1.3562611,31,0,False,18,0.20694879,0.03922568,0,0,12.11649,1597.1984,13.821537,743.43604,10.863543,1372.6547,1.485538,2.9579945,NOT_AVAILABLE,,1287.987507301083,1287.987507301083,11.271019290583954,0.0003359496398747192,,0
gaia_dr3,high_pm,308,5138510181584617856,31.2762752397911,-17.615403066083893,2016.0,107.29720247543435,0.23074427,1275.218139180148,0.3042396,-169.70135038413508,0.18918723,15.138265,31,0,False,16,1.7917346,0.44319028,17,0,9.17051,2110.4807,10.436235,616.14514,8.0406685,1366.4521,1.4176859,2.395567,NOT_AVAILABLE,,1286.4602018003816,1286.4602018003816,9.319907480616278,0.0021505152711069338,ruwe_gt_1p4;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,3
gaia_dr3,high_pm,309,3907283967108054528,184.74174734459442,11.126952372027485,2016.0,154.69993660722557,0.044472538,-1269.7707366268774,0.055529255,203.44413820016848,0.03325841,1.3976034,31,0,False,17,0.34254098,0.079496324,0,0,11.926109,1583.9325,14.100482,339.9748,10.567221,1085.6469,1.5694079,3.5332613,NOT_AVAILABLE,2912.4417,1285.9654898021065,1285.9654898021067,6.464126760044794,0.0002874761225513194,,0
gaia_dr3,high_pm,310,1570514066627694336,192.53008582614962,54.77947760564883,2016.0,42.197556360483404,0.07434846,-277.9462299382494,0.059735563,-1253.2768798905015,0.068003714,1.0102509,31,0,False,27,0.0,0.0968258,0,0,17.327862,1371.3627,18.087074,97.645996,16.50347,204.1438,1.2598335,1.5836048,NOT_AVAILABLE,,1283.727792175957,1283.727792175957,23.69805472755921,0.001761913806630677,,0
gaia_dr3,high_pm,311,930822015518055808,127.52714090400372,48.476427732183716,2016.0,80.62890039892001,2.112684,-1016.5645274560766,2.1843328,-774.9716240834562,1.2181991,1.0895174,95,0,False,13,3.7621017,3.1376107,0,0,20.710526,91.118126,21.585167,3.8759003,19.04894,14.105575,2.268717,2.5362263,NOT_AVAILABLE,,1278.2740146840763,1278.2740146840763,12.402500778906747,0.02620256509770843,astrometric_excess_noise_gt_1,1
