catalog,cohort,cohort_rank,HIP,n_HIP,Sn,So,RArad,DErad,Plx,e_Plx,pmRA,pmDE,Hpmag,B-V,HIP1,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count
hipparcos2,high_pm,1,87937,,5,0,269.45402263,4.66828781,548.31,1.51,-798.58,10328.12,9.4901,1.57,HIP1,10358.947473117141,1.8237858,0.0027539167,,0
hipparcos2,high_pm,2,24186,,5,0,77.89672072,-45.00448692,255.66,0.91,6505.08,-5730.84,8.932,1.543,HIP1,8669.405568549668,3.911445,0.003559415,,0
hipparcos2,high_pm,3,57939,,5,0,178.23256805,37.73280853,109.99,0.41,4003.98,-5813.62,6.5641,0.754,HIP1,7059.03912333683,9.091736,0.0037276116,,0
hipparcos2,high_pm,4,114046,,5,0,346.44652121,-35.85629698,305.26,0.7,6768.2,1327.52,7.4182,1.483,HIP1,6897.16177789096,3.2758958,0.0022931271,,0
hipparcos2,high_pm,5,439,,5,0,1.33455554,-37.35168099,230.42,0.9,5634.68,-2337.71,8.6181,1.462,HIP1,6100.369394266219,4.339901,0.0039059108,,0
hipparcos2,high_pm,6,67593,D,95,3,207.75601522,23.76362328,187.76,66.41,2118.73,5397.57,13.2083,0.0,HIP1,5798.5152166567605,5.325948,0.35369623,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,high_pm,7,104214,G,5,0,316.71181137,38.74149513,286.82,6.78,4168.31,3269.2,5.3685,1.069,HIP1,5297.402844422916,3.4865072,0.023638519,hip_component_flag,1
hipparcos2,high_pm,8,104217,,5,0,316.71746849,38.73441383,285.88,0.54,4106.9,3144.68,6.1467,1.309,HIP1,5172.585418569712,3.497971,0.0018889045,,0
hipparcos2,high_pm,9,54035,,5,0,165.83588432,35.98146372,392.64,0.67,-580.27,-4765.85,7.5062,1.502,HIP1,4801.045666872999,2.5468621,0.0017063977,,0
hipparcos2,high_pm,10,108870,,5,0,330.82266485,-56.77980581,276.06,0.28,3960.93,-2539.23,4.831,1.056,HIP1,4704.960728614002,3.622401,0.0010142722,,0
hipparcos2,high_pm,11,54211,,5,0,166.383858,43.52448478,206.27,1.0,-4410.43,942.93,8.8028,1.491,HIP1,4510.100860269092,4.848015,0.0048480146,,0
hipparcos2,high_pm,12,19849,,5,0,63.82349253,-7.64455857,200.62,0.23,-2240.12,-3420.27,4.5615,0.82,HIP1,4088.5675348830914,4.984548,0.0011464461,,0
hipparcos2,high_pm,13,70890,,5,0,217.44894744,-62.68135186,771.64,2.6,-3775.75,765.54,10.7613,1.807,HIP1,3852.5757038765637,1.2959411,0.0033694466,,0
hipparcos2,high_pm,14,5336,D,75,4,17.05383814,54.92422782,132.38,0.82,3422.23,-1598.93,5.2898,0.704,HIP1,3777.3317722699444,7.554011,0.006194289,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,15,36208,,5,0,111.85068496,5.23476427,262.98,1.39,572.51,-3693.51,9.8128,1.573,HIP1,3737.617398851841,3.8025703,0.0052855727,,0
hipparcos2,high_pm,16,71683,D,95,3,219.92040813,-60.83514522,754.81,4.11,-3679.25,473.67,0.1373,0.71,HIP1,3709.615051646195,1.3248367,0.005445079,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,17,71681,D,95,3,219.9141246,-60.83948046,796.92,25.9,-3614.39,802.98,1.2429,0.9,HIP1,3702.511573580831,1.2548311,0.032500125,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,18,74235,,5,0,227.55706029,-16.37079382,34.65,1.28,-997.47,-3543.55,9.2001,0.77,HIP1,3681.2624197956875,28.860027,0.036940835,,0
hipparcos2,high_pm,19,74234,,5,0,227.55657098,-16.45431172,35.14,1.48,-999.75,-3542.6,9.5677,0.85,HIP1,3680.9665609048934,28.457598,0.042117245,,0
hipparcos2,high_pm,20,105090,,5,0,319.32379705,-38.86457457,253.41,0.8,-3260.29,-1146.22,6.753,1.397,HIP1,3455.909601320613,3.9461741,0.0031569393,,0
hipparcos2,high_pm,21,56936,,5,0,175.08296399,67.26666611,42.79,2.7,264.99,-3157.36,12.2912,1.447,HIP1,3168.4604888967765,23.369946,0.063098855,,0
hipparcos2,high_pm,22,15510,,5,0,49.97176989,-43.07154908,165.47,0.19,3038.34,726.58,4.395,0.711,HIP1,3124.008394995122,6.0433917,0.0011482444,,0
hipparcos2,high_pm,23,3829,,5,1,12.28823758,5.39519921,234.6,5.9,1236.9,-2709.19,12.5592,0.554,HIP1,2978.192751670046,4.2625747,0.025149189,,0
hipparcos2,high_pm,24,55360,,5,0,170.0376224,65.84603876,112.13,1.03,-2946.85,184.03,9.3513,1.412,HIP1,2952.5907206045335,8.9182205,0.009185767,,0
hipparcos2,high_pm,25,1475,,5,0,4.58559072,44.02195596,278.76,0.77,2888.92,410.1,8.1451,1.56,HIP1,2917.882927123705,3.587315,0.0027622327,,0
hipparcos2,high_pm,26,55042,,5,0,169.01203064,-57.55053509,78.91,2.6,-2466.98,1180.09,11.607,1.49,HIP1,2734.7034077756953,12.672665,0.032948926,,0
hipparcos2,high_pm,27,57367,,5,0,176.41359803,-64.84067434,217.01,2.4,2663.91,-347.38,11.5851,0.196,HIP1,2686.4640984945245,4.608083,0.011059399,,0
hipparcos2,high_pm,28,10279,,5,0,33.09173984,3.58012336,96.02,1.66,-1760.7,-1852.91,10.1133,1.431,HIP1,2556.039897595497,10.414497,0.017288065,,0
hipparcos2,high_pm,29,60559,,5,0,186.21595776,-18.23667914,112.98,2.51,1095.66,-2308.56,11.3331,1.574,HIP1,2555.3708359453426,8.851124,0.02221632,,0
hipparcos2,high_pm,30,26857,,5,0,85.53363523,12.49315469,171.55,3.99,2000.53,-1569.63,11.4553,1.675,HIP1,2542.8052654106255,5.829204,0.023258524,,0
hipparcos2,high_pm,31,9560,,5,0,30.7116064,5.7075417,32.38,5.09,2327.73,-707.74,12.3572,1.441,HIP1,2432.9453056943144,30.88326,0.1571958,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,32,21088,D,15,3,67.79185906,58.98205272,179.27,3.23,1302.66,-2046.7,10.7934,1.17,HIP1,2426.0882023537397,5.578178,0.018017516,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,33,12114,,5,0,39.01596871,6.88336442,139.27,0.45,1807.78,1444.02,5.9524,0.918,HIP1,2313.7117989931244,7.180297,0.0032311336,,0
hipparcos2,high_pm,34,67155,,5,0,206.42792999,14.89505754,185.49,1.1,1778.45,-1456.44,8.5016,1.435,HIP1,2298.7174415530067,5.391126,0.005930239,,0
hipparcos2,high_pm,35,69673,,55,3,213.91811408,19.18727046,88.83,0.54,-1093.39,-2000.06,0.1114,1.239,HIP1,2279.416963984431,11.257458,0.0060790274,hip_solution_type_not_5,1
hipparcos2,high_pm,36,76901,G,1,2,235.5324239,-19.46923807,95.9,5.59,-2004.86,-1035.03,11.8548,1.591,HIP1,2256.269203907193,10.427528,0.058289886,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,37,91772,,95,3,280.70212874,59.62236608,289.48,3.21,-1338.68,1809.15,9.9964,1.561,HIP1,2250.5750076147206,3.45447,0.011088849,hip_solution_type_not_5,1
hipparcos2,high_pm,38,91768,,95,3,280.700901,59.62601596,280.18,2.18,-1332.03,1807.48,8.9218,1.504,HIP1,2245.28124547906,3.5691342,0.007780713,hip_solution_type_not_5,1
hipparcos2,high_pm,39,2021,,5,0,6.41334187,-77.25503494,134.07,0.11,2219.54,324.09,2.9305,0.618,HIP1,2243.076489935196,7.45879,0.0008204669,,0
hipparcos2,high_pm,40,104059,,5,0,316.22474854,-16.95391707,52.16,2.92,-918.58,-2038.13,11.5516,1.443,HIP1,2235.567738472713,19.17178,0.055981595,,0
hipparcos2,high_pm,41,25878,,5,0,82.86229427,-3.67214231,176.77,1.18,761.86,-2093.6,8.0146,1.474,HIP1,2227.911941617083,5.6570683,0.0066753402,,0
hipparcos2,high_pm,42,18915,,5,0,60.80733733,35.2765946,54.68,0.92,1732.84,-1365.72,8.6392,0.863,HIP1,2206.3375952016045,18.288221,0.016825166,,0
hipparcos2,high_pm,43,10138,,5,0,32.60000727,-50.82531507,92.74,0.32,2092.86,653.21,6.2571,0.812,HIP1,2192.429310992717,10.782834,0.0034505068,,0
hipparcos2,high_pm,44,104432,,5,0,317.32082851,-13.29765539,82.18,2.17,713.47,-1994.64,10.946,1.49,HIP1,2118.4022683380986,12.16841,0.026405452,,0
hipparcos2,high_pm,45,114622,,5,0,348.31143192,57.16763842,152.76,0.29,2075.07,295.45,5.6989,1.0,HIP1,2095.997663977706,6.5462165,0.0018984027,,0
hipparcos2,high_pm,46,1599,,5,0,5.00797597,-64.87762321,116.46,0.16,1707.42,1164.3,4.3442,0.576,HIP1,2066.6101583027216,8.586639,0.0013738623,,0
hipparcos2,high_pm,47,23518,,5,0,75.84430722,53.13220628,73.41,1.97,1302.97,-1538.36,10.0286,1.389,HIP1,2016.0065254110661,13.622122,0.02683558,,0
hipparcos2,high_pm,48,73184,D,95,3,224.36396519,-21.41128124,171.22,0.94,1037.06,-1725.87,5.877,1.024,HIP1,2013.4847157353838,5.8404393,0.005490013,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,49,91668,,5,0,280.40138735,0.92532942,30.63,3.76,49.88,-1980.03,12.4403,1.411,HIP1,1980.6581772986474,32.64773,0.12275547,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,50,38541,,5,0,118.38600884,30.60952957,34.3,0.9,706.96,-1834.09,8.404,0.621,HIP1,1965.6242188424521,29.15452,0.026239067,,0
hipparcos2,high_pm,51,52621,G,5,2,161.41768969,-19.11290162,49.95,2.26,-1868.0,-600.41,11.1223,1.428,HIP1,1962.1203245723743,20.02002,0.045245245,hip_component_flag,1
hipparcos2,high_pm,52,73182,D,95,3,224.35804454,-21.40747152,168.77,21.54,961.78,-1677.83,8.1824,1.519,HIP1,1933.9426768392075,5.9252234,0.12762932,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,high_pm,53,8102,,5,0,26.02136459,-15.93955572,273.96,0.17,-1721.05,854.16,3.6295,0.727,HIP1,1921.3543161270386,3.650168,0.0006205286,,0
hipparcos2,high_pm,54,67090,,5,0,206.27001946,17.78989193,75.53,1.0,450.69,-1831.32,9.876,1.42,HIP1,1885.962464764344,13.239773,0.013239772,,0
hipparcos2,high_pm,55,94349,D,75,4,288.05646788,2.88766853,97.84,2.95,1788.33,-519.72,11.1028,1.542,HIP1,1862.3192710435017,10.220769,0.030151268,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,56,48336,G,5,2,147.78733451,-12.32631597,72.92,1.82,1140.3,-1457.94,10.1035,1.446,HIP1,1850.9114332133777,13.713659,0.02495886,hip_component_flag,1
hipparcos2,high_pm,57,96100,,5,0,293.08577729,69.66540164,173.77,0.18,598.07,-1738.4,4.8114,0.786,HIP1,1838.4021009833514,5.754733,0.001035852,,0
hipparcos2,high_pm,58,67487,,5,0,207.44128292,-22.10989079,69.93,0.87,-1750.35,-494.59,8.2896,1.257,HIP1,1818.8854803422892,14.3000145,0.012441012,,0
hipparcos2,high_pm,59,4856,,5,0,15.62080415,71.68074166,121.41,1.25,1745.38,-380.81,10.0231,1.501,HIP1,1786.4399235630624,8.236553,0.010295692,,0
hipparcos2,high_pm,60,38082,,5,0,117.06451269,20.37053705,67.69,2.65,1451.48,-989.9,11.4945,1.51,HIP1,1756.899598838818,14.773231,0.03914906,,0
hipparcos2,high_pm,61,86990,,5,0,266.64766142,-57.31575515,171.48,2.31,-1119.14,-1352.78,10.7573,1.66,HIP1,1755.7015885394649,5.831584,0.013470959,,0
hipparcos2,high_pm,62,2552,,17,3,8.11171915,67.23621557,99.35,2.17,1738.21,-224.11,10.3464,1.52,HIP1,1752.5978706480275,10.065426,0.021841973,hip_solution_type_not_5,1
hipparcos2,high_pm,63,4964,G,5,2,15.91284513,-45.78788934,18.52,2.2,-284.64,-1716.97,11.7632,1.124,HIP1,1740.4039503804856,53.995678,0.1187905,parallax_frac_error_gt_0p1;hip_component_flag,2
hipparcos2,high_pm,64,37853,,1,1,116.39657451,-34.17655078,65.75,0.51,-221.54,1722.11,5.4757,0.589,HIP1,1736.3014783441267,15.2091255,0.0077566537,hip_solution_type_not_5,1
hipparcos2,high_pm,65,120005,,95,3,138.60912343,52.68797245,156.45,8.58,-1552.41,-640.88,7.9664,1.42,HIP1,1679.4951570338035,6.3918185,0.0548418,hip_solution_type_not_5,1
hipparcos2,high_pm,66,70865,,5,0,217.37640021,15.52948084,71.39,2.1,-1053.12,1299.5,10.7219,1.471,HIP1,1672.651184317878,14.007565,0.029415883,,0
hipparcos2,high_pm,67,84140,,15,3,258.03175317,45.66984263,167.29,5.02,348.59,-1624.84,9.3753,1.485,HIP1,1661.8122678870798,5.977644,0.030007772,hip_solution_type_not_5,1
hipparcos2,high_pm,68,99240,,5,0,302.17441726,-66.1793211,163.71,0.17,1211.03,-1130.05,3.6876,0.751,HIP1,1656.3836099768675,6.108362,0.0010384215,,0
hipparcos2,high_pm,69,79537,,5,0,243.45619803,-57.56708111,72.01,0.68,-853.82,-1410.71,7.6596,0.815,HIP1,1648.9728004124265,13.88696,0.009443133,,0
hipparcos2,high_pm,70,75181,,5,0,230.456556,-48.31695925,67.51,0.39,-1622.61,-275.62,5.7821,0.639,HIP1,1645.8522401783216,14.81262,0.0057769218,,0
hipparcos2,high_pm,71,82588,,7,0,253.24674131,-0.02281493,57.97,0.66,-711.7,-1483.65,6.7934,0.749,HIP1,1645.5194354671112,17.250301,0.0113852,hip_solution_type_not_5,1
hipparcos2,high_pm,72,45343,,95,3,138.60112247,52.68799063,172.08,6.31,-1535.72,-576.59,7.7796,1.41,HIP1,1640.39383883871,5.8112507,0.03666899,hip_solution_type_not_5,1
hipparcos2,high_pm,73,99461,,5,0,302.79836806,-36.09738414,166.25,0.27,456.99,-1574.64,5.4432,0.868,HIP1,1639.6130609689594,6.0150375,0.0016240602,,0
hipparcos2,high_pm,74,4012,,5,0,12.86707078,58.30104201,54.02,2.6,1567.03,404.79,10.7488,1.363,HIP1,1618.4677831208132,18.511662,0.04813032,,0
hipparcos2,high_pm,75,49189,,5,0,150.59293622,48.09238593,66.24,1.62,-637.87,-1472.52,10.1344,1.359,HIP1,1604.7408785532946,15.096619,0.024456523,,0
hipparcos2,high_pm,76,16404,,5,0,52.81516995,66.73287513,17.2,1.62,1191.16,-1064.21,10.0419,0.667,HIP1,1597.3118260690367,58.139534,0.094186045,,0
hipparcos2,high_pm,77,57443,,5,0,176.63436289,-40.50133463,108.45,0.22,-1530.99,403.67,5.0211,0.664,HIP1,1583.3129346405278,9.2208395,0.0020285847,,0
hipparcos2,high_pm,78,5247,,5,0,16.7756008,63.94055056,66.97,1.31,1548.27,316.95,9.0844,1.289,HIP1,1580.3788455304,14.932059,0.019560996,,0
hipparcos2,high_pm,79,76074,,5,0,233.05768964,-41.27308573,168.66,1.3,-1177.12,-1028.54,9.3249,1.524,HIP1,1563.1717839060427,5.929088,0.007707814,,0
hipparcos2,high_pm,80,65859,,5,0,202.49632124,10.37977321,130.62,1.05,1128.32,-1073.47,9.1047,1.493,HIP1,1557.3836596356082,7.6557956,0.008038585,,0
hipparcos2,high_pm,81,16209,,5,0,52.21798921,37.3850355,39.32,2.24,1120.74,-1065.92,11.195,1.314,HIP1,1546.687943316298,25.43235,0.056968465,,0
hipparcos2,high_pm,82,64924,,5,0,199.60404981,-18.3086104,116.89,0.22,-1070.36,-1063.69,4.866,0.709,HIP1,1509.0085969602692,8.555052,0.0018821114,,0
hipparcos2,high_pm,83,10812,,5,0,34.78776226,-36.77942071,71.06,3.23,1395.67,547.16,11.6034,1.51,HIP1,1499.0926637469747,14.072616,0.045454547,,0
hipparcos2,high_pm,84,23932,,5,0,77.144734,-18.16864524,107.85,2.1,502.99,-1399.76,10.2527,1.52,HIP1,1487.3893228405266,9.272138,0.019471487,,0
hipparcos2,high_pm,85,15330,,5,0,49.43528835,-62.57689909,83.28,0.2,1337.57,649.12,5.6405,0.641,HIP1,1486.7583123359357,12.007685,0.002401537,,0
hipparcos2,high_pm,86,115332,,5,0,350.4074011,17.2937476,91.0,2.89,-534.13,-1382.74,11.6561,1.524,HIP1,1482.3173629489738,10.989011,0.03175824,,0
hipparcos2,high_pm,87,15371,,5,0,49.54640433,-62.50793544,83.11,0.19,1330.74,647.11,5.3533,0.6,HIP1,1479.7365642910904,12.032247,0.0022861268,,0
hipparcos2,high_pm,88,113229,,5,0,343.94957201,-75.45609051,116.07,1.19,-1027.76,-1060.78,10.3732,1.485,HIP1,1477.0053574716646,8.615491,0.010252435,,0
hipparcos2,high_pm,89,98906,,1,2,301.2639875,54.43642859,63.17,3.82,-1163.29,-899.98,11.9703,1.524,HIP1,1470.7846968540296,15.830299,0.060471743,hip_solution_type_not_5,1
hipparcos2,high_pm,90,110618,,5,0,336.14329525,-72.25377381,34.84,0.26,1302.7,-674.44,5.3997,0.66,HIP1,1466.9344237558814,28.70264,0.0074626864,,0
hipparcos2,high_pm,91,83591,,5,0,256.2663796,-5.06374209,93.4,0.94,-917.08,-1137.93,7.8332,1.1,HIP1,1461.478843945406,10.706638,0.01006424,,0
hipparcos2,high_pm,92,80837,,5,0,247.61963884,4.1816087,23.41,0.79,-432.9,-1393.59,7.3971,0.545,HIP1,1459.2791021939565,42.71679,0.033746265,,0
hipparcos2,high_pm,93,83599,G,5,2,256.30965375,-5.09148339,94.59,1.85,-920.08,-1129.6,10.1272,1.476,HIP1,1456.8951116672745,10.571942,0.019558094,hip_component_flag,1
hipparcos2,high_pm,94,49908,,5,0,152.84734583,49.45546436,205.21,0.54,-1362.32,-504.52,6.6688,1.326,HIP1,1452.74093106789,4.873057,0.0026314508,,0
hipparcos2,high_pm,95,94761,,5,0,289.23164948,5.17214044,170.36,1.0,-578.78,-1331.95,9.1262,1.464,HIP1,1452.266191474552,5.8699226,0.0058699227,,0
hipparcos2,high_pm,96,2941,,15,3,9.33244949,-24.76722636,64.93,1.85,1450.34,-19.38,5.7134,0.715,HIP1,1450.4694757215677,15.401201,0.028492223,hip_solution_type_not_5,1
hipparcos2,high_pm,97,21609,,5,0,69.58905131,-65.41904127,17.27,0.88,732.34,1249.7,9.9787,0.639,HIP1,1448.4722867904654,57.903877,0.05095541,,0
hipparcos2,high_pm,98,72509,G,95,3,222.38618015,-26.11118241,214.67,43.88,-1416.49,-270.45,12.314,1.524,HIP1,1442.0773635973903,4.658313,0.20440677,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,high_pm,99,13375,,5,0,43.02680586,34.39175898,68.47,1.43,996.35,-989.92,9.7053,1.315,HIP1,1404.5123455847586,14.604937,0.020885058,,0
hipparcos2,high_pm,100,117473,,5,0,357.29977427,2.40357672,167.29,1.23,996.96,-967.88,9.0506,1.46,HIP1,1389.5038452627614,5.977644,0.007352502,,0
hipparcos2,high_pm,101,72511,G,95,3,222.38965616,-26.10604657,247.89,44.85,-1372.02,180.11,11.8102,1.48,HIP1,1383.7913471690738,4.0340476,0.18092702,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,high_pm,102,17666,W,15,3,56.75687277,41.43027782,45.65,2.63,607.27,-1242.71,7.7868,0.796,HIP1,1383.1503884249175,21.905804,0.057612266,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,103,70536,,5,0,216.44227868,23.62319489,62.31,1.77,794.93,-1118.9,10.053,1.452,HIP1,1372.5344858691165,16.048788,0.028406354,,0
hipparcos2,high_pm,104,3765,,5,0,12.09388796,5.2833888,134.14,0.51,757.11,-1141.33,5.8775,0.89,HIP1,1369.6166328575307,7.454898,0.0038019978,,0
hipparcos2,high_pm,105,5643,,5,0,18.12459164,-17.00053939,271.01,8.36,1208.53,640.73,11.9597,1.85,HIP1,1367.874151301939,3.6899006,0.030847568,,0
hipparcos2,high_pm,106,70529,,5,0,216.42904281,23.61979401,61.11,1.41,792.44,-1113.72,9.8079,1.419,HIP1,1366.8699250477348,16.363934,0.023073146,,0
hipparcos2,high_pm,107,116317,,5,2,353.51630702,0.18168841,71.54,3.27,-994.63,-937.22,11.2013,1.454,HIP1,1366.627295680867,13.978194,0.045708694,,0
hipparcos2,high_pm,108,74537,,5,0,228.46514871,-1.35016441,56.59,0.49,-1269.73,-503.41,6.7223,0.763,HIP1,1365.8828284300232,17.670967,0.008658774,,0
hipparcos2,high_pm,109,57548,,5,0,176.93351314,0.8075261,298.04,2.3,605.26,-1219.28,11.0693,1.746,HIP1,1361.24332358326,3.3552542,0.0077170846,,0
hipparcos2,high_pm,110,98792,,5,0,300.96985375,23.34290442,63.43,0.57,-1002.97,-913.19,7.4182,0.815,HIP1,1356.41615922253,15.76541,0.008986284,,0
hipparcos2,high_pm,111,86287,,5,0,264.46990215,18.58931933,123.67,1.61,926.78,984.2,9.6468,1.53,HIP1,1351.87677263869,8.086036,0.013018518,,0
hipparcos2,high_pm,112,41926,,5,0,128.21774082,-31.5027043,81.91,0.46,-1113.37,761.57,6.5192,0.78,HIP1,1348.9186861334526,12.208521,0.00561592,,0
hipparcos2,high_pm,113,73192,W,15,3,224.38655724,31.39853567,25.76,4.32,-692.59,-1156.56,11.2431,1.32,HIP1,1348.077127504209,38.819874,0.16770187,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,high_pm,114,32349,X,0,4,101.28854105,-16.71314306,379.21,1.58,-546.01,-1223.07,-1.0876,0.009,HIP1,1339.412985228977,2.6370614,0.004166557,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,115,29277,,5,0,92.58180713,82.11000329,106.69,1.31,50.62,-1336.14,10.5165,1.514,HIP1,1337.098531896584,9.37295,0.012278563,,0
hipparcos2,high_pm,116,4569,,5,0,14.61282708,-27.8563055,80.95,3.21,1297.06,-297.75,11.806,1.558,HIP1,1330.796643405746,12.353305,0.03965411,,0
hipparcos2,high_pm,117,9724,,5,0,31.26683506,-17.61420928,109.38,1.92,1314.71,-176.07,10.2358,1.514,HIP1,1326.4475221432622,9.14244,0.017553484,,0
hipparcos2,high_pm,118,6351,,5,0,20.39010872,-41.65529463,59.86,1.54,1239.9,-455.39,10.2291,1.383,HIP1,1320.8830614781916,16.705647,0.025726695,,0
hipparcos2,high_pm,119,78072,,5,0,239.11247636,15.66473324,88.86,0.18,310.93,-1282.19,3.9456,0.478,HIP1,1319.3516062824194,11.253657,0.0020256585,,0
hipparcos2,high_pm,120,85295,,5,0,261.43987929,2.11430214,129.86,0.73,-579.66,-1184.76,7.6288,1.359,HIP1,1318.962460875972,7.7006006,0.0056214384,,0
hipparcos2,high_pm,121,86162,,5,0,264.11002644,68.34222708,220.84,0.94,-320.57,-1269.33,9.1467,1.505,HIP1,1309.1843925895237,4.5281653,0.0042564753,,0
hipparcos2,high_pm,122,21932,,5,0,70.73070769,18.96088079,107.83,2.85,656.85,-1116.2,10.0029,1.523,HIP1,1295.1271607452297,9.273857,0.026430491,,0
hipparcos2,high_pm,123,15234,,5,0,49.10944303,38.10145539,31.95,2.41,740.2,-1062.68,10.7766,1.188,HIP1,1295.061706020219,31.298904,0.07543036,,0
hipparcos2,high_pm,124,114962,,15,3,349.2722694,-13.84810109,15.08,1.8,-500.84,-1192.37,8.2677,0.481,HIP1,1293.2853213811713,66.312996,0.11936339,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,high_pm,125,70956,,5,0,217.70194513,-8.64575081,58.87,1.46,-1269.36,-241.31,9.4587,1.403,HIP1,1292.0933889235714,16.986582,0.024800409,,0
hipparcos2,high_pm,126,27080,,5,0,86.13520681,-70.14658233,38.61,0.65,-309.21,1238.39,8.209,0.76,HIP1,1276.4092667322657,25.900026,0.016835015,,0
hipparcos2,high_pm,127,49091,,5,0,150.29784724,-30.39171405,61.39,2.55,-1096.84,647.29,11.4617,1.485,HIP1,1273.5942563077142,16.289299,0.04153771,,0
hipparcos2,high_pm,128,14632,,5,0,47.2620139,49.61350017,94.87,0.23,1262.41,-91.5,4.1758,0.595,HIP1,1265.7216353132312,10.54074,0.0024243703,,0
hipparcos2,high_pm,129,37279,D,75,4,114.82724202,5.22750758,284.56,1.26,-714.59,-1036.8,0.4607,0.432,HIP1,1259.203362487569,3.5141973,0.004427889,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,130,99825,,5,0,303.81907483,-27.03253578,112.22,0.3,1241.85,-180.96,5.8779,0.878,HIP1,1254.9653158952242,8.911067,0.0026733202,,0
hipparcos2,high_pm,131,46120,,5,0,141.08440677,-80.52558899,15.2,0.98,202.17,1236.93,10.2395,0.561,HIP1,1253.3429434117384,65.789474,0.06447369,,0
hipparcos2,high_pm,132,55988,,5,0,172.11628027,7.52024418,36.5,1.69,-271.47,-1221.96,10.2865,1.193,HIP1,1251.7516536837488,27.39726,0.046301372,,0
hipparcos2,high_pm,133,58345,,5,0,179.48716172,-27.70553623,98.45,0.57,-1080.52,-621.64,7.0986,1.128,HIP1,1246.5792233147479,10.15744,0.005789741,,0
hipparcos2,high_pm,134,93101,,5,0,284.50104796,5.91108986,91.68,1.54,-196.11,-1222.54,9.3027,1.444,HIP1,1238.1692871736077,10.907504,0.016797556,,0
hipparcos2,high_pm,135,23311,,5,0,75.20282187,-5.75097911,114.84,0.5,550.12,-1109.23,6.363,1.049,HIP1,1238.153143718498,8.7077675,0.0043538837,,0
hipparcos2,high_pm,136,80018,,5,1,245.0168853,-37.53142066,119.85,2.52,-739.28,988.09,10.5964,1.55,HIP1,1234.0408285385051,8.343763,0.021026284,,0
hipparcos2,high_pm,137,84405,D,15,3,258.83869794,-26.60004824,168.54,0.54,-465.31,-1140.97,4.4649,0.855,HIP1,1232.2036913595089,5.93331,0.0032039874,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,138,80346,,75,4,246.03466138,48.35400423,124.12,1.16,1146.26,-451.86,10.3133,1.475,HIP1,1232.107725485073,8.056719,0.009345794,hip_solution_type_not_5,1
hipparcos2,high_pm,139,74995,,5,0,229.86477454,-7.72203837,160.91,2.62,-1227.67,-97.78,10.5759,1.6,HIP1,1231.5577766796002,6.214654,0.016282393,,0
hipparcos2,high_pm,140,3821,,17,3,12.27125307,57.81654753,167.98,0.48,1086.59,-559.43,3.5835,0.587,HIP1,1222.1455531155034,5.9530897,0.002857483,hip_solution_type_not_5,1
hipparcos2,high_pm,141,84478,,5,0,259.05698106,-26.54341627,167.49,0.6,-480.06,-1123.48,6.4408,1.144,HIP1,1221.746665229744,5.9705057,0.0035823034,,0
hipparcos2,high_pm,142,112120,,5,0,340.65865647,17.66798331,47.52,2.82,1105.72,515.57,11.779,1.501,HIP1,1220.011943916944,21.043772,0.05934343,,0
hipparcos2,high_pm,143,57087,,5,0,175.54378567,26.70854783,98.61,2.33,896.07,-813.54,10.6841,1.493,HIP1,1210.2845849220753,10.14096,0.023628434,,0
hipparcos2,high_pm,144,82809,,5,0,253.85710388,-8.32039912,148.92,4.0,-813.83,-894.4,11.7083,1.7,HIP1,1209.2438252478282,6.715015,0.02686006,,0
hipparcos2,high_pm,145,49066,,5,0,150.18742432,32.31099087,37.35,3.08,-1006.4,-664.43,11.9534,1.42,HIP1,1205.9470075007441,26.773764,0.08246319,,0
hipparcos2,high_pm,146,171,,1,2,0.54018854,27.08448917,82.17,2.23,780.22,-917.75,5.8735,0.69,HIP1,1204.5780634313412,12.169892,0.027138859,hip_solution_type_not_5,1
hipparcos2,high_pm,147,65877,,5,0,202.55955363,-8.57370323,57.55,3.85,-1106.3,-475.97,12.3902,0.026,HIP1,1204.345104569284,17.376194,0.066898346,,0
