source_id,original_ext_source_id,angular_distance,score,xm_flag
4072953671943400832,92041,1.290579,0.00010514854129310661,16
5253347574087339776,50371,0.009901149,7.8566296181813815,8
4573412435280434560,84379,0.012635351,12.681640702337932,8
4550763526539955712,86287,0.00073704234,17.85999474741316,8
4224225924761329792,99473,0.018674262,11.63909316423341,8
5425628298649940608,47425,0.00034628238,17.182009681593925,8
5267405895350690304,34481,0.0022534316,15.8567731202075,8
5534788672055388032,39429,0.84811586,0.06835149814005237,16
4900108950849461248,1599,0.0072755674,15.49298827523249,8
5300300156538723328,45556,0.5524531,0.7778048636495823,16
4584613194593381888,87933,0.004104255,15.027792633389002,8
4519789321942643072,93873,0.0026808619,13.325305845141342,8
4364480521350598144,83599,0.002653309,16.088113931355128,8
5524834518404115840,42884,0.005359523,15.02078877417591,8
4125171197089493760,86263,0.013890945,6.6432880533617,8
5099455184968674560,15474,0.03112385,4.8818740440863895,8
3796072592206250624,57548,0.0083286585,7.538147106264507,8
4389237503121158016,85355,0.004427212,14.694694640551607,8
3827873938815011200,47431,0.007475101,13.887366837203466,8
5382868669400908928,56244,0.0033934086,15.285726243469128,8
4981626021378444928,4964,0.0015840759,19.049398669629912,8
4757601523650165120,26069,0.0096161235,11.78565310064795,8
5273030069128572928,41312,0.0075884024,12.33447514475298,8
4519789081415296128,93899,0.003328647,12.91404373782236,8
3796442680948579328,57757,0.014857666,9.764130073537215,8
4381250547575102208,82588,0.0027270664,14.108953271246277,8
4357027756659697664,79593,0.012304406,12.968515218674728,8
5264749303462961280,29271,0.0017955807,15.819099518306249,8
4472832130942575872,87937,0.39442527,0.5396425727356919,72
4946938113149426944,11964,0.0041719065,10.63527405424004,8
5557271829408912896,31685,0.016998116,12.215492225624022,8
5299440441521812992,45908,0.0017482003,14.80948105024068,8
5020179503252128768,9786,0.0059470814,15.634469661112574,8
6890353330746858368,103388,0.0066032084,13.350329040074849,8
6324308389531786112,70975,0.0026130837,16.708291960499945,8
6885776098199761024,104432,0.0077490555,9.74939111550035,72
5715352842388433664,37217,0.0022445053,14.853473580881799,8
5935906628641616128,83153,0.0038868804,13.015963483364573,8
6209215257553893760,76600,0.80929524,2.9372466149741006,16
5775835843156608256,81065,0.0047489298,14.84353207873085,8
5965222838410499328,84143,0.008577145,12.312648373080782,8
5589311357728452608,35264,0.03005363,10.310909628033885,8
